,abstract,lead_paragraph,headline,pub_date,document_type,section_name,type_of_material,keywords
2038,A settlement filed Friday will bar New York Police Department officers from detaining people at length as they check databases for reasons to arrest them.,"New York City police officers can no longer detain people solely to determine if there is a warrant for their arrest, if they don’t believe a crime has happened or is imminent, under a settlement filed in Manhattan federal court on Friday.",Police Officers May No Longer Hold People to Check for Warrants,2022-12-16T12:41:22+0000,article,New York,News,Search and Seizure;Police Department (NYC);Suits and Litigation (Civil);Legal Aid Society;Handley Farah & Anderson;STROOCK & STROOCK & LAVAN;New York City
2039,"Jonathan Groff, Lindsay Mendez and Daniel Radcliffe, now starring in an Off Broadway revival, will lead the Broadway production as well.","A starry revival of “Merrily We Roll Along,” one of musical theater’s most beloved flops, will transfer to Broadway next fall, hoping to right the show’s oxymoronic reputation once and for all.",‘Merrily We Roll Along’ Will Transfer to Broadway Next Fall,2022-12-16T13:00:06+0000,article,Theater,News,"Theater;Theater (Broadway);Theater (Off Broadway);Merrily We Roll Along (Play);Friedman, Maria;Friedman, Sonia;Furth, George;Groff, Jonathan;Radcliffe, Daniel;Mendez, Lindsay;Sondheim, Stephen;New York Theater Workshop;Huntington Theater Co;Menier Chocolate Factory"
2040,"The country’s central bank said inflation, at 12 percent, risked rising because of a growing budget deficit.","Russia’s central bank kept its key interest rate at 7.5 percent on Friday, citing risks of increased inflation and restrained consumer demand as economists warned that the war in Ukraine and Western sanctions were continuing to sap productivity.",Russia keeps its key interest rate steady amid worries of inflation.,2022-12-16T13:17:52+0000,article,World,News,"Banking and Financial Institutions;Economic Conditions and Trends;Interest Rates;Inflation (Economics);Russian Invasion of Ukraine (2022);Central Bank of Russia;Putin, Vladimir V;Russia"
2041,"After Elon Musk’s Twitter suspends journalists, lawmakers and press freedom advocates fire back, threatening sanctions and fines.","Elon Musk is facing a growing backlash from lawmakers on both sides of the Atlantic, with threats of fines and sanctions, after Twitter suspended the accounts of at least eight journalists without warning, including those belonging to The Times’s Ryan Mac, CNN’s Donie O’Sullivan and The Washington Post’s Drew Harwell. Not only could this raise the regulatory heat on Twitter, and possibly Mr. Musk’s other companies, it could also hurt his push to get reluctant advertisers back onto the platform.",Twitter Suspensions Draw International Outrage,2022-12-16T13:44:14+0000,article,Business Day,News,"Social Media;Alameda Research LLC;Ernst & Young;European Commission;European Parliament;HK FTX Trading Ltd (Futures Exchange);House of Representatives;Netflix Inc;New York Times;Yale University;Twitter;Tesla Motors Inc;Space Exploration Technologies Corp;OpenAI Labs;Agrawal, Ajay;Bankman-Fried, Sam;Ellison, Caroline (1994- );Kaili, Eva;Musk, Elon;Ray, John J III;Sonnenfeld, Jeffrey A"
2042,"Five articles from around The Times, narrated just for you.","This weekend, listen to a collection of articles from around The New York Times, read aloud by the reporters who wrote them.",A Proper Burial for the Lost Children of Tuam: The Week in Reporter Reads,2022-12-16T13:56:36+0000,article,Podcasts,News,
2043,"Most employers allow you to take funds out of your retirement account, but the withdrawals come with significant downsides. Our columnist discusses other options.","Hardship withdrawals from workplace retirement accounts are edging upward — another sign, along with rising credit card debt, that Americans have been feeling financial pain from inflation.","Hardship 401(k) Withdrawals, Explained",2022-12-16T14:00:07+0000,article,Your Money,News,"401(k), 403(b) and 457 Plans;Fines (Penalties);Income Tax;Personal Finances;Content Type: Service"
2044,"A conversation with The Times’s technology editor, Pui-Wing Tam.",This was a busy year for the tech world.,The Year in Tech News,2022-12-16T14:00:07+0000,article,U.S.,briefing,California
2045,"Puzzle Mania’s Super Mega Crossword may look overwhelming, but you’ve got this. Here are our tips for a successful solve.","Every December since 2016, print subscribers have looked forward to receiving a special New York Times section called Puzzle Mania tucked neatly into their Sunday newspapers. Puzzle lovers who don’t subscribe to the print edition line up wherever The Times is sold, patiently waiting for it. This year, Puzzle Mania will be in the Sunday, Dec. 18 paper. A limited number of copies will be available for sale in The New York Times Store on Monday. Those who are interested can sign up to be reminded when the copies go on sale.",How to Approach the Biggest Crossword You’ve Ever Solved,2022-12-16T14:00:08+0000,article,Crosswords & Games,News,"Crossword Puzzles;Games;Fagliano, Joel (Crossword Constructor)"
2046,"Wall Street’s market forecasts for 2023 are worthless, our columnist says. But the long view is much clearer.","The Federal Reserve raised interest rates again on Wednesday, but by less than it has in previous rounds this year. A day earlier, the government reported that the annual rate of inflation, though still painfully high, dropped a bit in November, to 7.1 percent from 7.7 percent in October.",Forget Stock Predictions for Next Year. Focus on the Next Decade.,2022-12-16T14:00:08+0000,article,Business Day,News,Standard & Poor's 500-Stock Index;Stocks and Bonds;Interest Rates;Inflation (Economics);United States Economy;Vanguard Group Inc;Coronavirus (2019-nCoV);Federal Reserve System
2047,"Climate change is a long game, and we must think beyond our present task of net zero emissions.","On Dec. 5, 192 lasers at the National Ignition Facility at the Lawrence Livermore National Laboratory in California fired a synchronized shot at a golden cylinder about the size of a jelly bean. With exquisite precision, the capsule focused the laser light on a grain of frozen hydrogen. For a fraction of a second, the temperature in the hydrogen exceeded that in the core of our sun, forcing the nuclei of the hydrogen atoms to merge with each other.",We Need Fusion Energy to Advance Our Climate Endgame,2022-12-16T14:14:56+0000,article,Opinion,Op-Ed,Fusion (Nuclear Reaction);Nuclear Energy;Global Warming;Alternative and Renewable Energy;Lawrence Livermore National Laboratory;National Ignition Facility
2048,"Ms. Jolie, who had worked with the organization for 21 years, said she wanted to connect more directly with refugees and local groups.",The United Nations and Angelina Jolie announced in a joint statement on Friday morning that Ms. Jolie would end her role as a special envoy for the U.N. refugee agency after 21 years of humanitarian work as one of the most famous public faces representing the organization.,Angelina Jolie Ending Her Role With U.N. Refugee Agency,2022-12-16T14:22:07+0000,article,World,News,"Jolie, Angelina;United Nations High Commission for Refugees;Refugees and Displaced Persons"
2049,Wall Street has been wary of the effects that central bankers’ determination to fight inflation could have on the economy.,"Stocks sank on Friday, dragging markets lower at the end of a gloomy week.",Markets Extend Losses at End of Jittery Week,2022-12-16T14:59:08+0000,article,Business Day,News,Standard & Poor's 500-Stock Index;Stocks and Bonds;Inflation (Economics);United States Economy
2050,"The elusive stand-up seems to believe in making his listeners work. But it’s not out of contempt. Instead, he’s trying to forge an intimate human bond.","STILLINGTON, England — Under a tent by a mill on an August night, the stand-up comic Daniel Kitson found the most apt rustic setting to poke fun at comics leaning on modern technology. He described performers’ postshow tweets of gratitude to ticket-buyers as another way to say: “Give me your compliments.”",Can Daniel Kitson Redefine the Relationship Between Comic and Audience?,2022-12-16T15:00:06+0000,article,Arts,News,"Theater;Comedy and Humor;Kitson, Daniel"
2051,Nearly all of the sea shots in the blockbuster are digital. But making them seem real via performance capture led to a milestone in the technique.,"For the original “Avatar,” the writer-director James Cameron made extensive use of cutting-edge performance capture technology. It enabled his human cast to portray the 10-foot-tall, pointy-eared, blue-skinned aliens called the Na’vi, the inhabitants of a jungle moon named Pandora.",How ‘Avatar: The Way of Water’ Solved the Problem of Computer-Generated H2O,2022-12-16T15:00:08+0000,article,Movies,News,"Movies;Cameron, James;Avatar: The Way of Water (Movie);Weta Digital Ltd;Water"
2052,"The suspensions, which were criticized by U.S. and European lawmakers, could raise the regulatory heat on the social media platform — and Elon Musk’s other companies.","Elon Musk faced a growing backlash on Friday from lawmakers on both sides of the Atlantic, with threats of fines and sanctions, after Twitter suspended the accounts of at least eight journalists on Thursday without warning.",Musk Faces Growing Anger Over Twitter Ban of Journalists,2022-12-16T15:01:07+0000,article,Business Day,News,"Social Media;Freedom of Speech and Expression;Twitter;Musk, Elon"
2053,"The top 25 restaurant dishes of 2022. Also in this edition: how modern dog breeds were created, and a look at supposed hangover cures.","The top 25 restaurant dishes of 2022. Also in this edition: how modern dog breeds were created, and a look at supposed hangover cures.",The Weekender,2022-12-16T15:01:33+0000,multimedia,Briefing,Interactive Feature,
2054,Our team mapped the greenhouse gas footprints of cities and towns across the United States. The results might surprise you.,"Picture the typical city. There’s a crowded downtown, clogged with traffic. Then, farther out, there are the more spacious suburbs and exurbs, filled with houses with rolling lawns and shady trees and quiet side streets.",Your Neighborhood’s Emissions,2022-12-16T15:28:58+0000,article,Climate,News,Greenhouse Gas Emissions;Global Warming;internal-storyline-no;internal-sub-only-nl
2055,"Gail Samuel took the helm of one of America’s most storied orchestras in 2021, and was the first woman to lead the institution.","Gail Samuel, who took the helm of the storied Boston Symphony Orchestra last year as its first female president and chief executive, has resigned from her post just 18 months into her tenure, the orchestra said on Friday.",Boston Symphony Leader Leaves Less Than Two Years Into Her Tenure,2022-12-16T15:35:27+0000,article,Arts,News,"Samuel, Gail;Boston Symphony Orchestra;Classical Music;Appointments and Executive Changes"
2056,"This week’s selections include a biography of Josiah Wedgwood, a debut novel set in 20th-century Korea and more.","This week’s selections include a biography of Josiah Wedgwood, a debut novel set in 20th-century Korea and more.",6 New Paperbacks to Read This Week,2022-12-16T16:00:00+0000,multimedia,Books,Interactive Feature,
2057,"Dorie Greenspan has three cakes, two sweet and one savory, that are perfect for a baking project.","Good morning. Dorie Greenspan returned to The Times this week with a paean to the joys of kitchen cakes — simple, largely unadorned cakes meant to be stored on a counter and snacked on at will. In a season that’s filled with fancy (check out Yotam Ottolenghi’s kumquat and chocolate yule log), kitchen cakes are a satisfying, unfussy balm and a great baking project for the weekend.",What to Cook This Weekend,2022-12-16T16:00:03+0000,article,Food,Letter,Cooking and Cookbooks;Content Type: Service
2058,The York Theater Company’s production is enthusiastically performed by a cast of seven. But the nostalgic revue pushes the limits of its case for the songwriter’s music.,"You don’t hear much about Hoagy Carmichael these days, even if the prolific Tin Pan Alley songwriter is never too far. His 1927 song “Stardust” recently featured in “The Crown” and last year’s “Nightmare Alley” remake, and anyone who’s watched “Gentlemen Prefer Blondes” has likely been taken in by Jane Russell’s lusty delivery of “Ain’t There Anyone Here For Love?” The hitmaker himself even popped up this year in the New York Film Festival’s restoration of the 1946 film “Canyon Passage,” playing a happy-go-lucky musician — bearing little resemblance to Ian Fleming’s dashing 007, whose looks Carmichael was said to have inspired.",Review: ‘Hoagy Carmichael’s Stardust Road’ Takes the Path Too Well-Traveled,2022-12-16T16:00:06+0000,article,Theater,Review,"Theater;Carmichael, Hoagy;Hoagy Carmichael's Stardust Road (Play);Schulman, Susan H;Lichtefeld, Michael;Jenerson, Kayla;Esty, Sara;Schwitter, Mike;Herbert, Danielle (Actor)"
2059,Scientists have uncovered a genetic mutation that makes it dangerously difficult to distinguish a black bear from a grizzly.,"Black bears have black fur, right? It’s there in the name.",What Should You Do When the Bear Is Cinnamon?,2022-12-16T16:00:09+0000,article,Science,News,Bears;Genetics and Heredity;Fur;Research;Current Biology (Journal);North America;your-feed-science;your-feed-animals
2060,Benjamin Netanyahu is close to forming a coalition with Israel’s far right and the Arab states that normalized ties in 2020 appear unconcerned.,"TEL AVIV — When Benjamin Netanyahu won a general election last month, analysts wondered how three Arab countries that normalized relations with Israel in 2020 — Bahrain, Morocco and the United Arab Emirates — might react.","Israel’s Arab Allies Signal Business as Usual, Despite Far Right’s Rise",2022-12-16T16:10:32+0000,article,World,News,"International Relations;Palestinians;Politics and Government;Religious Zionism (Israeli Political Party);Ben-Gvir, Itamar;Netanyahu, Benjamin;Israel;Bahrain;United Arab Emirates"
2061,"Every month, Nikita Richardson answers reader questions about dining across the five boroughs. Here’s what they asked.","Every month, Nikita Richardson answers reader questions about dining across the five boroughs. Here’s what they asked.","New York City Dining Questions, Answered",2022-12-16T16:12:26+0000,multimedia,Food,Interactive Feature,
2062,Joe Lycett appeared to shred cash after demanding that David Beckham end his relationship with the World Cup. It was his latest performance with a point.,"LONDON — Hours before the opening ceremony of Qatar’s World Cup, the comedian Joe Lycett dropped great wads of cash into a shredder.",A Comedian’s Stunt Is a Sly Protest of Qatar’s L.G.B.T.Q. Laws,2022-12-16T16:13:47+0000,article,Arts,News,"Lycett, Joe (Comedian);Content Type: Personal Profile;Comedy and Humor;Great Britain;Soccer;World Cup 2022 (Soccer);Homosexuality and Bisexuality;Discrimination;Beckham, David;Qatar;Human Rights and Human Rights Violations"
2063,"“The Best Man: The Final Chapters,” a new series sequel to the popular films, deepens the franchise’s female characters, introduces new faces and tackles a wider range of issues.","The broom-jumping romantic comedy “The Best Man” debuted in theaters in 1999, delivering a bougie Black bonanza that would prove to have true staying power.",A New ‘Best Man’ Gives Equal Time to the Women,2022-12-16T16:15:59+0000,article,Arts,News,"Movies;The Best Man: The Final Chapters (Movie);Lee, Malcolm D"
2064,"Readers discuss the implications of a research breakthrough. Also: Homeless in New York; state legislatures; no to appeasement; Donald Trump, action figure.",To the Editor:,Is Nuclear Fusion the Answer to Our Energy Needs?,2022-12-16T16:26:47+0000,article,Opinion,Letter,"Nuclear Energy;Energy and Power;Adams, Eric L;Homeless Persons;Mental Health and Disorders;State Legislatures;States (US);Supreme Court (US);Russian Invasion of Ukraine (2022);Trump, Donald J;United States Politics and Government"
2065,"Hospitalizations for respiratory illnesses are at high levels for this time of year, disrupting seasonal patterns and making it hard to predict how bad this winter will be.","Hospitalizations for respiratory illnesses are at high levels for this time of year, disrupting seasonal patterns and making it hard to predict how bad this winter will be.",Just How Bad Is the ‘Tripledemic’?,2022-12-16T16:39:52+0000,multimedia,U.S.,Interactive Feature,Influenza;Coronavirus (2019-nCoV);Respiratory Syncytial Virus (RSV);Hospitals;United States;Disease Rates
2066,A Times journalist got an unusual inside look at a key launch site for the Chinese space program.,A Times journalist got an unusual inside look at a key launch site for the Chinese space program.,A Visit Inside China’s Desert Rocket Base,2022-12-16T16:40:48+0000,multimedia,Science,Interactive Feature,Space and Astronomy;China;Tiangong Space Program;China Manned Space Agency;Rocket Science and Propulsion
2067,"These old people don’t exist only for their grandchildren, if they have any, and they don’t dispense wisdom or soup.","In most children’s books, old people exist only in counterpoint to young ones. A twinkly-eyed grandma dispenses wisdom and soup. A grandfather shows up specifically to die, thereby offering character-building insights into grief and loss.",Not the Same Old Stories,2022-12-16T16:44:29+0000,article,Books,Review,"Books and Literature;Children and Childhood;Elderly;genre-books-graphic-novels-comic-books;genre-books-childrens;Ferrada, Maria Jose;My Neighborhood (Book);Hanaor, Ziggy;Phillips, Benjamin (Illustrator);Penyas, Ana (Illustrator)"
2068,"Beatrice Alemagna’s “You Can’t Kill Snow White,” a picture book for older kids, mines the brutal envy that underpins the original Brothers Grimm tale.","When I was a child, I read a version of “Snow White” that haunted me for months. In this particular telling, the queen orders the huntsman to kill Snow White (her stepdaughter) and bring back her heart as evidence. But he can’t bear to do it. Instead he kills a wild animal and places its heart in a carved box, which he presents to the queen. She opens the box. She cradles the heart in her hand. And then she eats it. That image of the queen, her mouth stained with blood, shook me to my core. It didn’t matter that Snow White was, for the moment, safe. It was the queen’s intent that sent me reeling. She didn’t just want Snow White dead. She wanted to consume her. But why?",The Darkness of ‘Snow White’,2022-12-16T16:44:48+0000,article,Books,Review,"Alemagna, Beatrice;Books and Literature;genre-books-young-adult"
2069,"Hear tracks by Rosalía and Cardi B, Saint Levant & Playyard, Little Simz and others.","Every Friday, pop critics for The New York Times weigh in on the week’s most notable new songs and videos. Just want the music? Listen to the Playlist on Spotify here (or find our profile: nytimes). Like what you hear? Let us know at theplaylist@nytimes.com and sign up for our Louder newsletter, a once-a-week blast of our pop music coverage.","The Weeknd’s ‘Avatar’ Anthem, and 8 More New Songs",2022-12-16T17:06:49+0000,article,Arts,News,"Pop and Rock Music;Rap and Hip-Hop;Rhythm and Blues (Music);Florence and the Machine;Swedish House Mafia;Cain, Ethel (1998- );Cardi B (1992- );Central Cee (1998- );Deradoorian (1986- );Little Simz (Rapper);Rosalia (Singer);Tesfaye, Abel (Weeknd);Decisive Pink (Music Group);Barrie (Singer);Saint Levant;Shauf, Andy (1987- );Playyard (Singer)"
2070,Workers are pressing for a contract and accuse the company of anti-labor tactics. Management blames the union for the lack of bargaining progress.,"The union organizing Starbucks workers declared a strike at dozens of stores on Friday, the latest escalation in its campaign to secure a labor contract.",Starbucks Union Strikes at Dozens of Stores as Talks Stall,2022-12-16T17:16:21+0000,article,Business Day,News,Strikes;Organized Labor;Labor and Jobs;Starbucks Corporation;Workers United;National Labor Relations Board;Coffeehouses
2071,"This month’s picks include a charming Polish documentary, a Portuguese coming-of-age tale with a twist, a gothic drama from India and more.","This charming documentary, from the Polish director Pawel Lozinski, turns the simple gesture of striking up conversation with a stranger into a deceptively profound inquiry into what people reveal when they’re asked to perform. Across two years, through every season, Lozinski, who lives in Warsaw, planted himself on his veranda and dangled both a camera and a microphone over a gray strip of concrete below, trying to enlist passers-by to do some soul-searching for a purported film about life.",Five International Movies to Stream Now,2022-12-16T17:19:13+0000,article,Movies,News,"Movies;Qala (Movie);The Balcony Movie (Movie);Caballerango (Movie);Backyard Village (Movie);Simon Calls (Movie);Gonzalez, Juan Pablo (1984- );Lozinski, Pawel;Dutt, Anvitaa;Thorsson, Marteinn;Ribeiro, Marta Sousa"
2072,Her versatility and theatricality brought her world renown and an appearance with the Bolshoi Ballet in Moscow. She later became a troupe’s artistic director.,"LONDON — Beryl Grey, a British ballerina known for her theatrical glamour, exceptional technical ability and international appeal, died on Dec. 10. She was 95.","Beryl Grey, Acclaimed British Ballerina, Is Dead at 95",2022-12-16T17:21:24+0000,article,Arts,Obituary (Obit),"Deaths (Obituaries);Dancing;Grey, Beryl (1927-2022);Bolshoi Ballet;Sadler's Wells;Nureyev, Rudolf;English National Ballet;Royal Ballet"
2073,"A large crowd tried to force its way into the O2 Academy Brixton, a popular concert venue in London, to attend a sold-out performance by Asake, a Nigerian Afrobeats singer.","A large crowd tried to force its way into the O2 Academy Brixton, a popular concert venue in London, to attend a sold-out performance by Asake, a Nigerian Afrobeats singer.",Three Critically Injured In Suspected Crush at London Concert,2022-12-16T17:45:48+0000,multimedia,World,Video,"Ololade, Ahmed (Asake);Brixton (London, England);Stampedes"
2074,"For members of the Arab diaspora, the meat- and bulgur-based dish, and delicate stuffed grape leaves, are what make the season bright.","The first time Nermine Mansour hosted Christmas dinner, she was working in Guatemala as a diplomat for the Egyptian foreign service. Five continents and a family later, she has hosted many more Christmas dinners, her table always surrounded by guests from diverse backgrounds and laden with diverse dishes to match.","On the Arab Christmas Table, Kubbeh and Warak Dawali Are Nonnegotiable",2022-12-16T17:51:40+0000,article,Food,News,Christmas;Cooking and Cookbooks;Egyptian-Americans;Palestinians;Christians and Christianity;Holidays and Special Occasions;Beef
2075,"The National Highway Traffic Safety Administration is looking into unexpected braking by cars operated by Cruise, a part of General Motors.",The main federal auto safety agency disclosed on Friday that it has begun a preliminary investigation into cars that a division of General Motors has been testing as driverless taxis in San Francisco.,G.M. Unit’s Self-Driving Taxis Are Subject of U.S. Safety Investigation,2022-12-16T17:54:34+0000,article,Business Day,News,Automobiles;Taxicabs and Taxicab Drivers;Traffic Accidents and Safety;Driverless and Semiautonomous Vehicles;Automobile Safety Features and Defects;Roads and Traffic;Regulation and Deregulation of Industry;Cruise LLC;General Motors;National Highway Traffic Safety Administration;Tesla Motors Inc;Waymo;San Francisco (Calif);United States
2076,"Readers loved Kay Chun’s pasta amatriciana, Ali Slagle’s Greek chicken and so many more.","Weeknight cooking for the win: NYT Cooking has published its collection of the 50 most popular new recipes of 2022, and at least half are dishes you can make at the end of the day without too much stress. There’s a need for that kind of cooking, and I sincerely hope we’ve helped meet that need for you. (Please keep the requests coming: dishes you’d like to see, specific ingredients, cuisines or anything else.)",The Top Weeknight Recipes of 2022,2022-12-16T18:00:04+0000,article,Food,Letter,Cooking and Cookbooks;Content Type: Service;Recipes
2077,"The concert was supposed to be one of Mexico’s largest, sold out months before. Instead, one of the world’s biggest stars played to a half empty floor.","MEXICO CITY — As Bad Bunny, one of the world’s hottest pop stars, floated on a palm tree crooning to adoring fans for what was supposed to be one of Mexico City’s largest concerts ever, the stadium floor was far from jam-packed.","Spending a Month’s Salary to See Bad Bunny, Only to Be Turned Away",2022-12-16T18:00:43+0000,article,World,News,Latin Music;Bad Bunny (Singer);Ticketmaster;Ticket Scalping;Mexico City (Mexico);Box Office Sales;Fans (Persons)
2078,“His marriage was our biggest obstacle but not the only one.”,"When Paz Pardo began an affair with a married man in Argentina, she thought she knew exactly how their love story would end: They would break up as soon as she boarded her plane back to America; he would be her “bad-idea fling” and she would be his “Band-Aid” for an ailing marriage.",Love Letter: Desire as Plain as a Wedding Ring,2022-12-16T18:08:19+0000,article,Style,News,Dating and Relationships;Weddings and Engagements;Love (Emotion);Marriages
2079,"With so many players and a limited, high-stakes schedule, the N.F.L. is one of the best leagues at producing compelling story lines. Like those of Brock Purdy and Geno Smith.","SEATTLE — The National Football League, perhaps more than any other American sport, fuels its popularity from the deep and unbending power of story. Thursday night’s matchup between the Seattle Seahawks and the San Francisco 49ers showed this in spades.",Two Backup Quarterbacks and the Relentless N.F.L. Narrative Machine,2022-12-16T18:09:24+0000,article,Sports,News,"Football;National Football League;San Francisco 49ers;Seattle Seahawks;Purdy, Brock (1999- );Smith, Geno;Wilson, Russell (1988- )"
2080,"In “Remains Persist,” the choreographer Moriah Evans oversees a four-hour experiment that proposes a new way of looking at dance.",What does a body contain? How do our stories and experiences inform the present moment?,The Dance Laboratory of an Existential Fidgeter,2022-12-16T18:16:40+0000,article,Arts,News,"Dancing;Performance Space New York (Manhattan, NY);Evans, Moriah A (1979- );Remains Persist (Dance)"
2081,Alejandro G. Iñárritu narrates a sequence from his film starring Daniel Giménez Cacho that was shot with hundreds of extras on the streets of Mexico City.,Alejandro G. Iñárritu narrates a sequence from his film starring Daniel Giménez Cacho that was shot with hundreds of extras on the streets of Mexico City.,‘Bardo’ | Anatomy of a Scene,2022-12-16T18:40:34+0000,multimedia,Movies,Video,"Movies;Inarritu, Alejandro G;Gimenez Cacho, Daniel;Bardo, False Chronicle of a Handful of Truths (Movie)"
2082,"Negotiators from around the world are meeting in Canada in an effort to halt, and reverse, staggering declines in wildlife.","MONTREAL, Quebec — Remember the big climate talks in Egypt last month? There’s another hugely important environmental summit happening right now in Canada. It’s also about a global crisis that threatens life on earth, but one that’s gotten far less attention: Rampant, human-induced biodiversity loss. That means not only species extinctions, but also staggering declines in the variety of life on the planet.",Crucial Talks on Preserving Nature Are on Now. Here Are the Key Issues.,2022-12-16T18:43:09+0000,article,Climate,News,Global Warming;Greenhouse Gas Emissions;Biodiversity;Earth;Global Environment Facility;Endangered and Extinct Species;Sustainable Living
2083,"Alejandro G. Iñárritu narrates a sequence from his Netflix film “Bardo, False Chronicle of a Handful of Truths,” where multiple people drop to the ground in Mexico City.","In “Anatomy of a Scene,” we ask directors to reveal the secrets that go into making key scenes in their movies. See new episodes in the series on Fridays. You can also watch our collection of more than 150 videos on YouTube and subscribe to our YouTube channel.",How ‘Bardo’ Turns Collapsing Into Choreography,2022-12-16T18:44:01+0000,article,Movies,News,"Movies;Inarritu, Alejandro G;Bardo, False Chronicle of a Handful of Truths (Movie);Gimenez Cacho, Daniel"
2084,Why everyone was so angry--and how to fix it.,Why everyone was so angry--and how to fix it.,2022 Was the Year We Lost It,2022-12-16T19:31:56+0000,multimedia,Style,Interactive Feature,Polls and Public Opinion;Social Media;Anger (Emotion)
2085,"There are many ways of measuring inflation, and they’re saying increasingly different things.","Tuesday’s inflation report from the Bureau of Labor Statistics was incredibly good — that is, it was too good to be credible. On their face, the numbers seemed to show that inflation has stopped dead in its tracks, or more accurately that it is back down to more or less the Federal Reserve’s long-run target of 2 percent. However, few analysts believe that the fight against inflation has already been won; hey, even I don’t believe that.","Wonking Out: Lies, Damned Lies and ‘Underlying’ Inflation",2022-12-16T19:32:43+0000,article,Opinion,Op-Ed,Economics (Theory and Philosophy);internal-sub-only-nl;United States Economy;Inflation (Economics)
2086,A ruling by the state Department of Agriculture and Markets may stop the city from implementing a law that prohibits the sale of the fattened livers of geese and ducks.,"New York City’s ban on the sale of foie gras, the fattened livers of ducks and geese prized as an ingredient in many French dishes, may not go into effect if a new ruling by New York’s Department of Agriculture and Markets goes unchallenged by the city.",New York State Finds the City’s Foie Gras Ban Violates Farmers’ Rights,2022-12-16T19:34:23+0000,article,Food,News,Foie Gras;New York City;Law and Legislation;Agriculture and Farming
2087,"Lawmakers approved an 8 percent overall budget increase, funding for Taiwan and Ukraine, and a slew of provisions focused on judicial security and environmental protections.","WASHINGTON — Congress on Thursday gave final approval to an $858 billion military policy bill that would increase the Pentagon’s budget by 8 percent and repeal the coronavirus vaccine mandate for the troops, after lawmakers in both chambers overwhelmingly approved the mammoth, 4,400-page legislation.",Congress Passed an $858 Billion Military Bill. Here’s What’s in It.,2022-12-16T19:34:30+0000,article,U.S.,News,Law and Legislation;United States Defense and Military Forces;Federal Budget (US);Coronavirus (2019-nCoV);Vaccination and Immunization;United States Politics and Government;House of Representatives;Senate
2088,"Ngozi Fulani, who runs a charity for abused women, said a palace aide, Susan Hussey, pressed her on where she was from, dismissing Britain as an answer. Ms. Hussey resigned over the episode.","LONDON — Two weeks after she was pressed repeatedly by a royal household member about which country she came from, Ngozi Fulani returned to Buckingham Palace on Friday to receive a face-to-face apology from her interrogator, Susan Hussey.",Former Palace Aide Makes Face-to-Face Apology to Guest Over Remarks,2022-12-16T19:45:10+0000,article,World,News,Great Britain;Royal Families;Black People;Blacks;Discrimination;Buckingham Palace;Apologies
2089,"Meghan Markle could have been a symbolic ambassador for the monarchy, particularly for people of color. But what would that have achieved for the millions of people who saw themselves in her?",“I tried so hard.”,What ‘Harry & Meghan’ Still Doesn’t Say About Race,2022-12-16T19:48:57+0000,article,Arts,News,"Television;Harry & Meghan (TV Program);Netflix Inc;Race and Ethnicity;Harry, Duke of Sussex;Markle, Meghan;Royal Families;Documentary Films and Programs;Great Britain"
2090,"In Qatar, where the line between the artificial and the authentic has blurred or evaporated, it was the people, as always, who defined the tournament.",Follow live coverage of the Argentina vs. France World Cup final.,When World Cup Reality Isn’t What It Seems,2022-12-16T19:53:37+0000,article,Sports,News,World Cup 2022 (Soccer);International Federation of Association Football (FIFA);Qatar;Soccer
2091,"Plus: a 1930s mansion turned boutique hotel in Mexico’s Yucatán Peninsula, retro A-frames in the Rockies and more recommendations from T Magazine.","Welcome to T Wanderlust, a new travel newsletter from the editors of T Magazine. Twice a month, we’ll recommend global destinations and hotels worth visiting. Sign up here to find us in your inbox every other Friday, along with our T List newsletter each Wednesday. And you can always reach us at tlist@nytimes.com.","The Iconic Palladio Expands in Jaipur, India",2022-12-16T20:00:07+0000,article,T Magazine,News,Travel and Vacations;Hotels and Travel Lodgings;Jaipur (India);Yucatan Peninsula (Mexico);Colorado;ALASKA;Indonesia;Kenya
2092,"If you can’t do your job better than A.I., maybe you need another job.","A mountain man buys his first chain saw. He comes back to the store a week later complaining that it cuts down only two trees a day when he was told it would cut down 20. The service person says, “Well, let’s see what the trouble is,” and starts it up. The mountain man jumps back and asks, “What’s that noise?” (He’d been sawing without the engine on.)",My So-So Encounters with ChatGPT,2022-12-16T20:00:11+0000,article,Opinion,Op-Ed,internal-sub-only-nl;Labor and Jobs;Artificial Intelligence;Computers and the Internet;Language and Languages
2093,Has Hollywood forgotten how to entertain?,"At Oscar time this past spring, I wrote a doom-laden essay arguing that we were living through the End of the Movies — not the end of moviemaking, but the end of the era when theatrical cinema could be considered the central form of American popular art. Covid had driven box office totals to new lows, yielding a slate of best picture nominees that few Americans had seen in theaters. But the pandemic was just delivering a coup de grâce, a final shove to an art form that had already stumbled off its pedestal.",Raiders of the Lost Art,2022-12-16T20:00:16+0000,article,Opinion,Op-Ed,Movies;Academy Awards (Oscars);internal-sub-only-nl
