,abstract,lead_paragraph,headline,pub_date,document_type,section_name,type_of_material,keywords
293,"Under the leadership of Bonaventure Soh Bejeng Ndikung, Berlin’s once dowdy House of World Cultures now throbs with D.J. sets and transformative ideas.","On a bright morning in early June, German lawmakers, Berlin city officials, ambassadors and other dignitaries clustered at the door of a hulking Modernist edifice, waiting for a Vodou priest to conclude a ritual under a tree.",A New Energy Is Vibrating at This House,2023-09-04T04:01:25+0000,article,Arts,News,"Art;Culture (Arts);Berlin (Germany);House of World Cultures;Content Type: Personal Profile;Ndikung, Bonaventure Soh Bejeng"
294,"Spain’s largest electricity company says daily power outages are caused by illegal indoor marijuana farms that overload the grid. “Easy excuse,” residents reply.","On a recent morning, Ángel Ortiz Rodríguez was slumped on a sofa in his apartment in Granada, in southern Spain, a tangle of breathing tubes protruding from his nose. Since Mr. Ortiz had a heart attack a few years ago, his life has depended on an electronic breathing machine.",Daily Blackouts Strain a Poor Spanish Neighborhood. Is Marijuana to Blame?,2023-09-04T04:01:25+0000,article,World,News,Granada (Spain);Power Failures and Blackouts;Endesa SA;Drug Abuse and Traffic;Marijuana;Poverty;Electric Light and Power
295,"A city’s density, the size of people’s homes and cultural norms are among the factors that affect hybrid work patterns.","In London, a politician wrote not-so-subtle notes to remote workers last year, hoping to persuade them to spend more time in the office: “Sorry you were out when I visited,” Jacob Rees-Mogg, then a government minister, recalled writing in messages left on the desks of Cabinet Office staff members who were working from home.",Where in the World Are People Back in the Office?,2023-09-04T04:01:43+0000,article,Business Day,News,"Telecommuting;Workplace Environment;Labor and Jobs;Quarantine (Life and Culture);Coronavirus (2019-nCoV);Coronavirus Return to Office;Europe;Far East, South and Southeast Asia and Pacific Areas;United States"
296,Changes in Ukraine’s military leadership.,"Volodymyr Zelensky, the Ukrainian president, said he was replacing his minister of defense, in the biggest shake-up in the leadership of Ukraine’s war effort since Russia’s invasion began. He cited the need for “new approaches” after more than 18 months of conflict.",Monday Briefing,2023-09-04T04:02:05+0000,article,Briefing,briefing,
297,"Quotation of the Day for Tuesday, September 5, 2023.","“If a Marine dies of enemy fire, you can direct that anger at the enemy. If it’s friendly ordnance, who do you direct that anger to?”",Quotation of the Day: American Lives Forever Changed by a Weapon Being Sent to Ukraine,2023-09-04T04:36:55+0000,article,Corrections,News,
298,"Swiatek, the top-ranked woman, lost to Jelena Ostapenko in three sets.","When Iga Swiatek, the No. 1 seed at the U.S. Open, took the first set against Jelena Ostapenko on Sunday night, it seemed like business as usual.","Iga Swiatek, No. 1 Seed at U.S. Open, Loses in Fourth Round",2023-09-04T04:38:52+0000,article,Sports,News,"Tennis;United States Open (Tennis);Ostapenko, Jelena;Swiatek, Iga (2001- )"
299,"The cheeky Starz show wraps up its second season, and Comedy Central premieres an original film.","Between network, cable and streaming, the modern television landscape is a vast one. Here are some of the shows, specials and movies coming to TV this week, Sept. 4-10. Details and times are subject to change.",What’s on TV This Week: ‘Minx’ and ‘Office Race’,2023-09-04T05:00:15+0000,article,Arts,News,Television;Movies
300,"The case of Johan Floderus, kept under wraps for more than a year, has become part of Iran’s “hostage diplomacy” as Tehran seeks concessions from the West.","A Swedish citizen working for the European Union diplomatic corps has been imprisoned in Iran for more than 500 days, making him an important bargaining chip for Tehran as it tries to wring concessions from the West.",E.U. Official From Sweden Imprisoned in Iran for Over 500 Days,2023-09-04T05:00:18+0000,article,World,News,"Iran;Floderus, Johan;Political Prisoners;European Union;Sweden;International Relations;Politics and Government;Embargoes and Sanctions"
301,Feeling stuck on today’s puzzle? We can help.,"MONDAY — Hi busy bees! Welcome to today’s Spelling Bee forum. There are a number of terms that appear in both this article and other online discussions of the Spelling Bee; a glossary of those terms compiled by Monicat, a Times reader, can be found below. For more Spelling Bee conversation, check out Deb Amlen’s weekly humor column, “Diary of a Spelling Bee Fanatic.”",Spelling Bee Forum,2023-09-04T07:00:03+0000,article,Crosswords & Games,News,Spelling Bee (Game)
302,Our columnist reviews the day’s puzzle. Warning: Contains spoilers!,"Welcome to The Wordle Review. Be warned: This article contains spoilers for today’s puzzle. Solve Wordle first, or scroll at your own risk.",Today’s Wordle Review,2023-09-04T07:00:08+0000,article,Crosswords & Games,News,Crossword Puzzles;Wordle (Puzzle)
303,The cost of a trade-in and the logistics of the program have been barriers for delivery workers using older bikes.,"After a spate of deadly lithium battery fires in New York City, an e-bike trade-in program began to offer brand-new e-bikes certified to industry safety standards at discounted prices to delivery workers who brought in their old ones.","Few Are Trading In Dangerous E-Bikes for Safer Ones, Despite Fire Risk",2023-09-04T07:00:10+0000,article,New York,News,"Electric Bicycles, Motorcycles and Scooters;Delivery Services;Batteries;Fires and Firefighters;Consumer Protection;DoorDash (Mobile App);Uber Eats;GrubHub Inc;New York City"
304,"Music videos praising the military have proliferated since generals seized power, highlighting the army’s longstanding importance in Niger and popular dissatisfaction with civilian rule.",In one video a famous trio of female artists dressed in fatigues lauds soldiers who they say are as fast as antelopes.,Soundtrack of a Coup: The Revival of Pro-Military Music in Niger,2023-09-04T07:00:10+0000,article,World,News,"Coups D'Etat and Attempted Coups D'Etat;Defense and Military Forces;Music;Video Recordings, Downloads and Streaming;Censorship;Bazoum, Mohamed (1960- );Moctar, Mdou;Niger;vis-video"
305,"Auditors found tens of thousands of apparently falsified traffic stop records, many of white drivers. They suspect the officers were trying to appear more productive.","On an unseasonably warm morning in February 2017, a 75-year-old white motorist was making his way north on Interstate 95 in Westbrook, Conn., when he was pulled over by a state trooper and charged with a traffic violation.",Over 100 Connecticut State Troopers Accused of Faking Traffic Stops,2023-09-04T07:00:11+0000,article,New York,News,"Police Brutality, Misconduct and Shootings;Traffic and Parking Violations;Falsification of Data;Racial Profiling;Connecticut"
306,How candidates and office-holders have navigated hurricanes and other crises.,How candidates and office-holders have navigated hurricanes and other crises.,The Politics of Disasters,2023-09-04T07:00:11+0000,multimedia,U.S.,Interactive Feature,"Presidential Election of 2024;United States Politics and Government;Hurricane Idalia (2023);DeSantis, Ron;Biden, Joseph R Jr"
307,"With summer at an end, fans who enjoy the drama of horse racing at Saratoga must say goodbye for another year.",You might think of Saratoga Race Course as a theater.,A Curtain Call for Racing Season in Upstate New York,2023-09-04T07:00:35+0000,article,Sports,News,Saratoga Race Course;Horse Racing;Photography
308,"Though a member of an opposition political party, Mr. Umerov has taken on several critical roles for the Zelensky government since the Russian invasion last year.","Rustem Umerov, whom President Volodymyr Zelensky of Ukraine named as next minister of defense, will be overseeing the Ukrainian army as it is engaged in some of the fiercest fighting of the war with Russia. But his background is not military.","Who Is Rustem Umerov, Zelensky’s Nominee for Defense Minister of Ukraine?",2023-09-04T08:43:17+0000,article,World,News,"Politics and Government;Tatars (Ethnic Group);Russian Invasion of Ukraine (2022);Crimea (Ukraine);Ukraine;Zelensky, Volodymyr"
309,"Overprotection may be making kids scared of the world. If so, wouldn’t the obvious solution be more independence?","A colleague in suburban Kentucky let his 12-year-old daughter walk two houses down to her friend’s place. At the end of the play date, the other girl’s mom walked her home, just to be safe.",This Simple Fix Could Help Anxious Kids,2023-09-04T09:00:17+0000,article,Opinion,Op-Ed,Children and Childhood;Anxiety and Stress;Depression (Mental);Let Grow Inc;Parenting;Psychology and Psychologists;Therapy and Rehabilitation
310,"A program that rents homes to low-income residents, and helps them build equity as homeowners, was rocked when one of the initial participants was evicted.","On Detroit’s west side, near a commercial strip lined with vacant lots, empty shops, storefront churches and motorcycle clubs, sits a cluster of relatively new, micro-size houses — 225 to 470 square feet — residences that look more like seasonal cottages in a resort town.","In Detroit, a Tiny Home Generates a Big Controversy",2023-09-04T09:00:17+0000,article,Real Estate,News,Real Estate and Housing (Residential);Poverty;Affordable Housing;Renting and Leasing (Real Estate);Evictions;Detroit (Mich)
311,"Mortal Kombat, Super Mario Bros. and more are coming this season.","It has been such a fruitful year for video games that you couldn’t blame someone for wanting a light fall lineup to finish titles like Tears of the Kingdom and Baldur’s Gate 3. For better or worse, this season is stacked with AAA releases, long-awaited sequels and promising independent games. (Some games will be available before their official launch dates because of early-access programs.)",12 Video Games Releasing This Fall,2023-09-04T09:00:21+0000,article,Arts,News,Computer and Video Games;Microsoft Corp;Nintendo Co Ltd;Sony Corporation;Content Type: Service
312,"Elaine LaLanne — who revolutionized modern exercise alongside her husband, Jack — is a model for aging well.","Elaine LaLanne’s morning exercises often begin before she’s even out of bed. Lying on top of the covers, she does two-dozen jackknifes. At the bathroom sink, she does incline push-ups. After she dresses and applies her makeup, she heads to her home gym, where she walks uphill on a treadmill for a few minutes and does lat pull-downs on a machine.","At 97, the First Lady of Fitness Is Still Shaping the Industry",2023-09-04T09:00:42+0000,article,Well,News,"LaLanne, Elaine;Content Type: Personal Profile;Exercise;internal-sub-only;internal-great-read;Elderly;Women and Girls;Age, Chronological;Television;LaLanne, Jack"
313,Malcolm X at the Met. Jaap van Zweden’s farewell to the New York Philharmonic. Premieres by Kate Soper and Ted Hearne. It’s shaping up to be quite a season.,"This is a season of transition for two of New York’s most important arts institutions. Opening with Jake Heggie’s “Dead Man Walking,” from 2000, the Metropolitan Opera will see whether fewer titles and more contemporary works (including “X: The Life and Times of Malcolm X” and “Florencia en el Amazonas”) help solve its financial problems. And Jaap van Zweden, the New York Philharmonic’s music director since 2018, starts his final year in the position with help from Yo-Yo Ma, Steve Reich and Schubert. Grand orchestras like the Chicago Symphony and Staatskapelle Berlin at Carnegie Hall; the Emerson String Quartet’s farewell; and premieres by Kate Soper and Ted Hearne are among the other highlights coming this fall.","Classical Music and Opera This Fall: Programs, Premieres and More",2023-09-04T09:00:44+0000,article,Arts,News,Opera;Classical Music
314,"Buzzy debuts (Chappell Roan, Evian Christ) and anticipated follow-ups (Jorja Smith, yeule) are due this season.","After a summer dominated by blockbuster tours by Taylor Swift and Beyoncé, this fall the music business gets back to the business of releasing albums. Longstanding acts are returning with new LPs (Dolly Parton, Wilco, Usher), and long-awaited follow-ups are arriving, too (the Streets, Sampha, Nicki Minaj). Dates and lineups are subject to change.","35 Pop and Jazz Albums, Shows and Festivals Coming This Fall",2023-09-04T09:00:46+0000,article,Arts,News,"Country Music;Folk Music;Rap and Hip-Hop;Pop and Rock Music;Jazz;Cherry Glazerr (Music Group);Mountain Goats (Music Group);Streets, The (Music Group);Wilco (Music Group);Allen, J D;Cat Power;Dlamini, Amala Zandile (Doja Cat);Hargrove, Roy;L'Rain (Taja Cheek);Leary, Josh (Evian Christ);Lopatin, Daniel;Jones, Darius (1978- );Minaj, Nicki;Minogue, Kylie;Offset (Rapper);Parton, Dolly;Phair, Liz;Sampha (Singer);Sivan, Troye (1995- );Smith, Jorja (1997- );Stevens, Sufjan;Tyler, the Creator;yeule (Musician);Zorn, John"
315,"A new season brings exciting works by the likes of (La)Horde collective and Ligia Lewis, as well as classics from New York City Ballet and Alvin Ailey.","Anniversary celebrations abound this year, in a dance season that seems conspicuously preoccupied with the past. But in some cases the old is a foundation for the new. Queer adaptations of Ballets Russes classics, a “Rite of Spring” performed by dancers from 14 African countries, a bluegrass version of an Agnes de Mille masterpiece: Artists and companies are pulling history into the present by rethinking, rather than simply revisiting, familiar repertory. (Dates are subject to change; please check websites.)","Dance Performances, Festivals and More Coming This Fall",2023-09-04T09:00:47+0000,article,Arts,News,Dancing
316,"A half-century ago, a radio telescope in Holmdel, N.J., sent two astronomers 13.8 billion years back in time — and opened a cosmic window that scientists have been peering through ever since.","On a field just below the summit of Crawford Hill, the highest point in Monmouth County, N.J., almost within sight of the skyscrapers of Manhattan, sits a cluster of shacks and sheds. Next to them is the Holmdel Horn Antenna, a radio telescope somewhat resembling the scoop of a giant steam shovel: an aluminum box 20 feet square at the mouth and tapering to an eight-inch opening, through which the radio waves are funneled into the “cab,” a wooden hut on stilts. From a distance, the whole site could be mistaken for an old mining camp you might come across in Montana or Idaho.",Where the Universe Began,2023-09-04T09:00:51+0000,article,Science,News,"Space and Astronomy;your-feed-science;Microwaves (Electromagnetic Waves);Radio;Historic Buildings and Sites;Physics;Telescopes and Observatories;Dark Matter (Astronomy);Stars and Galaxies;Bell Laboratories;Gamow, George;Holmdel (NJ);Monmouth County (NJ)"
317,"Sean Michaels’s “Do You Remember Being Born?,” about a poet who is asked to collaborate with an A.I., explores the dangers and opportunities of incorporating technology into art.","At 75 years old, Marian Ffarmer has acquired everything a poet might dream of: a lengthy bibliography, a Pulitzer Prize, an international reputation. Everything except money. “No poet has savings unless they are born to wealth,” she observes. This fact weighs on her now that her son, Courtney, needs cash for a down payment on a house. As she’s despairing, a large tech company writes with a strange offer: Collaborate on a poem with Charlotte, an A.I. writing program, in exchange for a large chunk of cash.",Will A.I. Change Art? A New Novel Uses A.I. to Explore Just That.,2023-09-04T09:01:01+0000,article,Books,Review,"Books and Literature;Michaels, Sean (1982- );Do You Remember Being Born? (Book)"
318,"From Lower Manhattan to Crenshaw Boulevard, Zaha Hadid to Belgian Art Nouveau, this fall brings reappraisals of buildings, sites, streets, design movements and architects that we thought we knew.","In 2006, Joshua Ramus, a 36-year-old protégé of the Dutch architect Rem Koolhaas, left Koolhaas’s hugely influential firm, Office for Metropolitan Architecture, to go off on his own. In the kind of power play more typical of Hollywood talent agencies than architecture studios, he also took O.M.A.’s entire 35-person New York office with him.","Architecture’s Second Looks, and Second Acts",2023-09-04T09:01:15+0000,article,Arts,News,"ARCHITECTURE;Museums;Art;Public and Subsidized Housing;Colleges and Universities;Bozar, Center for Fine Arts (Brussels, Belgium);Destination Crenshaw (Nonprofit);Domino Sugar Corp;Lever House (Manhattan, NY);University of California, Santa Cruz"
319,"Get ready for “Manet/Degas” and several shows on Picasso this season, plus dazzling surveys of works by Henry Taylor and Alma Thomas.","A blockbuster meetup of Manet and Degas, an unprecedented retrospective for Ed Ruscha and a once-in-a-lifetime chance to see an 800-year-old ink painting that has never before left Asia — the new season of museum shows is full of heart-stoppers. A new gallery devoted to plaster is set to open at the Museum of Modern Art, too, and drawing shows are everywhere, from Hanne Darboven in Texas to Stéphane Mandelbaum in New York. A Whitney Museum of American Art show of works on paper by the sculptor Ruth Asawa joins “Drawing the Line: Michelangelo to Asawa,” already open at San Francisco’s Legion of Honor Museum. As always, remember that institutions sometimes change their plans, so please double check times and dates on websites.",Art Shows and Exhibitions to See This Fall,2023-09-04T09:01:21+0000,article,Arts,News,"Art;Museums;Sculpture;Photography;Textiles;Queens Museum;AMERICAN FOLK ART MUSEUM;Asawa, Ruth (1926-2013);Frank, Robert;Manet, Edouard;Webb, Todd"
320,"New books by Zadie Smith, Alice McDermott and Stephen King; family sagas by Ayana Mathis and Jesmyn Ward; and more.","When an aging poet realizes that her critical acclaim hasn’t translated to financial stability, she agrees to train a poetry A.I. program named Charlotte at a tech company’s campus in California. Over the course of a week, she grapples with questions of art, family and connection.",34 Works of Fiction to Read This Fall,2023-09-04T09:01:29+0000,article,Books,News,"Books and Literature;Writing and Writers;Atkinson, Kate;Bump, Gabriel;Coetzee, J M;Cole, Teju;Cunningham, Michael;Ernaux, Annie;Fosse, Jon;Grisham, John;Groff, Lauren;Zhang, C Pam;Yoon, Paul;Ward, Jesmyn;Stump, Jordan;Strayer, Alison L;Smith, Zadie;Searls, Damion;Phillips, Jayne Anne;O'Brien, Tim (1946- );Hogarth, Ainslie;King, Stephen;Hill, Nathan P (1975- );Kwok, Jean;Labatut, Benjamin;Lethem, Jonathan;McDermott, Alice;Nunez, Sigrid;The Fraud (Book);Evans, Diana (1971- );Awad, Mona (Author);Wright, Lawrence;Mathis, Ayana;Knoll, Jessica;NDiaye, Marie"
321,A proposed amendment to the National Defense Authorization Act is against U.S. interests at home and abroad.,"Two summers ago, I rode in a combat rubber raiding craft — a Zodiac — with two fellow Navy SEALs and an Air Force pararescueman. We moved quietly through the water, our M4s in hand and our objective in sight.",Will Tensions With China Suck the Fun Out of American Movies?,2023-09-04T09:01:48+0000,article,Opinion,Op-Ed,United States Defense and Military Forces;Movies;Censorship;Communist Party of China;Defense Department
322,A growing number of spas and resorts are offering programs that target the changes of perimenopause and menopause. The biggest benefit may be the chance to bond with other women going through the same thing.,"With a growing number of women approaching the age of hormonal changes — by 2025, approximately 1.1 billion women worldwide will have experienced menopause — the travel industry is catering to a new niche: Women who want help dealing with everything from hot flashes to mood swings, with perhaps some classic spa treatments thrown in.",Latest in Wellness Travel: The Menopause Retreat,2023-09-04T09:01:49+0000,article,Travel,News,Menopause;Travel and Vacations;Spas;Women and Girls;Hotels and Travel Lodgings;internal-open-access-from-nl;Content Type: Service
323,"Lou Barlow and John Davis made tracks for the 1995 cultural flashpoint. They split after a 1999 LP, but reunited during the pandemic, and made plans to release more songs.","By the early 1990s, Lou Barlow was used to getting some weird fan mail. The lyrics he wrote for his band Sebadoh seemed to excavate the loneliest and weirdest secrets of his inner world — subject matter that invited Barlow’s listeners to form an unusually close relationship to its singer. He didn’t think much of it when one of those fans, a teenager named Harmony Korine, sent him the full-length script for a pretty out-there movie he’d written called “Kids.”","The Folk Implosion’s Music From ‘Kids’ Is Returning. The Band Is, Too.",2023-09-04T09:01:50+0000,article,Arts,News,"Pop and Rock Music;Movies;Content Type: Personal Profile;Nineteen Hundred Nineties;Folk Implosion;Barlow, Lou;Kids (Movie);Music for Kids (Album);Davis, John (Musician);Clark, Larry;Korine, Harmony;audio-neutral-informative"
324,"The vast, misunderstood field of land art will be revisited this fall in a historical survey and new projects on farms and within city limits.","I’m standing in a fallow field on the edge of the San Luis Valley, in south-central Colorado. To the east, beyond a windbreak of tough old trees, the Great Sand Dunes rise against the mountains, where for millenniums this same wind has piled up this same sandy soil.","Land Art Today, Beyond Cowboys With Bulldozers",2023-09-04T09:02:00+0000,article,Arts,News,"Art;Denes, Agnes;Humeau, Marguerite;Miss, Mary;Colorado;United States;Land Use Policies"
325,"Amid an uptick in anti-gay rhetoric, Jane Coaston interviews Brad Polumbo, a gay Republican-leaning podcaster, about what’s happening on the right.","When I talked to the political commentator Brad Polumbo, he told me that he wished America could go back to the L.G.B.T.Q. politics of a few years ago, which he sees as a time of “détente” on gay rights issues among conservatives. Mr. Polumbo is a podcaster who leans Republican, and he is gay. In his view, his sexual orientation didn’t matter much to conservatives during the Trump administration.",How a Gay Republican Sees the Rise in Anti-L.G.B.T.Q. Rhetoric on the Right,2023-09-04T09:02:04+0000,article,Opinion,Op-Ed,"Homosexuality and Bisexuality;Conservatism (US Politics);Same-Sex Marriage, Civil Unions and Domestic Partnerships;Republican Party;Social Media;Polumbo, Brad"
326,"To get the maximum value out of those few golden years, treat them like leisure in the truest sense of the word.","College freshmen who just arrived on campus have heard, from parents and politicians alike, that college exists mainly for the sake of work. Colleges themselves tout their graduates’ employment rates, starting salaries and career networks as major selling points.",College Students: School Is Not Your Job,2023-09-04T09:02:09+0000,article,Opinion,Op-Ed,Colleges and Universities;Labor and Jobs;Wages and Salaries;United States
327,"Memoirs by Barbra Streisand, Patrick Stewart, Jada Pinkett Smith; hotly anticipated books on Elon Musk and Sam Bankman-Fried; and plenty more.","A historian turns her eye to the country of her birth in this political history of the German Democratic Republic, which existed from 1949 to 1990. Contrary to common depictions, Hoyer presents a picture of a vibrant society that weathered intense state suppression but also enacted solidarity.",33 Nonfiction Books to Read This Fall,2023-09-04T09:02:34+0000,article,Books,News,"Books and Literature;Bankman-Fried, Sam;Baron, Martin D;Bass, Gary J;Bezos, Jeffrey P;Cather, Willa;Chast, Roz;Daugherty, Tracy (1955- );Friedman, Milton;Isaacson, Walter;Winkler, Henry;Washington, Kerry;Ullrich, Volker;Land, Stephanie;Lewis, Michael;Musk, Elon;Nguyen, Viet Thanh (1971- );Safina, Carl;Sinclair, Safiya;Smith, Jada Pinkett;Smith, Tracy K;Stewart, Patrick;Streisand, Barbra;Thrall, Nathan;Beyond the Wall: Art and Artifacts From the GDR (Book);Meltzer, Marisa;McMurtry, Larry;Raban, Jonathan;Chase, Jefferson (Translator);Lukianoff, Greg;Madonna;Gabriel, Mary (1955- );Shakur, Tupac;Romney, Mitt;Tweedy, Jeff;Wilco (Music Group);Taylor, Benjamin (1952- )"
328,The Roman Empire is both an illuminating precedent and a cautionary tale.,"America likes to think of itself in garlanded terms. The shining city on a hill. The indispensable nation. The land of the free. There’s something to each sobriquet, to be sure. But there’s another phrase, not always so flattering, that also applies to the United States: global empire.",America Is an Empire in Decline. That Doesn’t Mean It Has to Fall.,2023-09-04T09:02:35+0000,article,Opinion,Op-Ed,Roman Civilization;United States;China;United States International Relations
329,"The effort to help the Texas attorney general, whose impeachment trial starts Tuesday, is part of an ongoing struggle over the Republican Party’s future.","With television ads and text messages, direct mail and billboards, supporters of the embattled Texas attorney general, Ken Paxton, have embarked on an escalating campaign of political pressure, backed by hard-right billionaires, aimed at trying to sway the outcome of Mr. Paxton’s upcoming impeachment trial.",A Conservative Push to Save Ken Paxton,2023-09-04T09:02:42+0000,article,U.S.,News,"Impeachment;State Legislatures;Ethics and Official Misconduct;Attorneys General;Conservatism (US Politics);Texans for Lawsuit Reform;Empower Texans;Paxton, Ken;Perry, Rick;Bannon, Stephen K;Texas;Republican Party"
330,"Still pitching herself as a political outsider, Ms. Haley now has a political résumé that includes a stint in the Trump administration. Then there’s Mr. Trump himself.","Nikki Haley was polling in the low digits, fighting for oxygen among better-known and better-funded rivals in a contest clouded by scandal and involving the man whose job they all sought.","Nikki Haley Has a Playbook for Winning Tough Races, but 2024 Is Different",2023-09-04T09:02:53+0000,article,U.S.,News,"Presidential Election of 2024;United States Politics and Government;Republican Party;Haley, Nikki R;South Carolina;Ramaswamy, Vivek (1985- );Trump, Donald J;Primaries and Caucuses"
331,"A midcentury-modern house in Los Angeles, a Craftsman bungalow in Sacramento and a three-bedroom townhouse in Mountain View.","This Woodland Hills house was designed by Charles Du Bois, a prolific local architect who worked as a set designer for MGM early in his career. It was recently renovated and has new electrical and plumbing systems; new interior and exterior lighting; and new windows.",$2.2 Million Homes in California,2023-09-04T09:02:55+0000,article,Real Estate,News,Real Estate and Housing (Residential);Los Angeles (Calif);Sacramento (Calif);Mountain View (Calif)
332,The first high school seniors to apply to college since the Supreme Court’s landmark decision are trying to sort through a morass of conflicting guidance.,"On a Friday afternoon in July, 87 teenagers with name tags swinging around their necks converged in the dining hall at Nazareth University in Rochester, N.Y. They whizzed between the pizza counter and soda machines before setting their plates on tables, the chorus of the lunchroom growing louder by the minute. The students — rising high school seniors, nearly all Black or Latino — had come for a five-day workshop hosted by PeerForward, a nonprofit organization that helps promising students from low-income communities prepare to apply to college. But this year’s workshop was taking place in something of a changed world: Two weeks earlier, in a pair of high-profile cases challenging Harvard’s and the University of North Carolina’s use of affirmative action, the Supreme Court declared all race-conscious admission programs across the United States to be unlawful, and no one knew what that would mean for students like the ones sitting now in the Nazareth dining hall — least of all them. ",Affirmative Action Is Over. Should Applicants Still Mention Their Race?,2023-09-04T09:03:11+0000,article,Magazine,News,Colleges and Universities;Discrimination;Admissions Standards;Affirmative Action;Supreme Court (US);University of Kentucky;University of Missouri;Massachusetts Institute of Technology;Bronx (NYC)
333,"A new generation of cheaper and more flexible vessels could be vital in any conflict with China, but the Navy remains lashed to big shipbuilding programs driven by tradition, political influence and jobs.","A symphony of sorts echoed through the sprawling shipyard on the Gulf Coast of Mississippi — banging, hissing, beeping, horns, bells and whistles — as more than 7,000 workers hustled to fill orders fueled by the largest shipbuilding budget in the Navy’s history.","Faced With Evolving Threats, U.S. Navy Struggles to Change",2023-09-04T09:03:15+0000,article,U.S.,News,United States Navy;United States Defense and Military Forces;Defense Department;Defense Contracts;Federal Budget (US);United States Politics and Government;Huntington Ingalls Industries Inc;Saildrone Inc;Drones (Pilotless Planes);Submarines and Submersibles;Lobbying and Lobbyists;Aircraft Carriers;Bahrain;vis-photo
334,City centers may have to be reimagined to solve the problem of vacant storefronts.,"Downtown San Francisco’s office buildings have been quieted by some of the highest vacancy rates and slowest return-to-office trends in the country. But when walking around the area, what makes it feel still so uninhabited is a different but related phenomenon downstairs from all those empty offices: the vacant ground floor.",The Ground-Floor Window Into What’s Ailing Downtowns,2023-09-04T09:03:17+0000,article,The Upshot,News,Real Estate (Commercial);Mixed-Use Developments;San Francisco (Calif);Shopping and Retail;Area Planning and Renewal;Restaurants
335,"Tracy Daugherty’s new biography is the first comprehensive account of the prolific novelist who brought us “Lonesome Dove,” “The Last Picture Show” and more.","When the art critic Dave Hickey learned that Tracy Daugherty was writing a biography of his friend Larry McMurtry (all three men are Texans), he said to Daugherty: “Knowing Larry, it’s going to be a real episodic book.” Episodic this biography is. It’s also vastly entertaining.","Larry McMurtry, a Critter of the American West Who Rejected Its Mythos",2023-09-04T09:03:24+0000,article,Books,Review,"Books and Literature;Writing and Writers;Content Type: Personal Profile;Daugherty, Tracy (1955- );McMurtry, Larry;Texas;Larry McMurtry: A Life (Book)"
336,A reader wonders how to wear retro pieces without looking dated.,"It is true that when we think about vintage clothing these days, we often think about it as a young person’s game: Gen Z rediscovering the ’90s (or the ’80s or the early 2000s) and finding the joy in low-slung cargo pants, cropped tops and mini backpacks as everyone celebrates them as champions of sustainability; or fresh-faced celebrities looking hip in midcentury haute couture.",Are You Ever Too Old to Wear Vintage?,2023-09-04T09:03:27+0000,article,Style,News,Fashion and Apparel;Content Type: Service;internal-open-access-from-nl
337,New research points to the limits of education as a path to upward mobility for Black workers.,Education has long been hailed as the path to upward mobility in America. But new research points to limits of education as an economic escalator for Black workers.,"Occupational Segregation Drives Persistent Inequality, Study Says",2023-09-04T09:03:29+0000,article,Business Day,News,Discrimination;Wages and Salaries;Black People;Blacks;Careers and Professions;Income Inequality;National Bureau of Economic Research;Opportunity@Work (Nonprofit)
338,"Climate. Refugees. Crime. With an election looming next year, the prime minister and his party are turning to populist issues.","When Greenpeace activists draped Prime Minister Rishi Sunak’s baronial country house in black fabric last month to protest his energy policies, public reaction focused on the troubling lapse in security. But on another level, the stunt showed that Mr. Sunak’s brand of hard-edge politics was hitting home in Britain.","Rishi Sunak, Behind in U.K. Polls, Embraces Divisive Politics",2023-09-04T09:03:30+0000,article,World,News,"Sunak, Rishi (1980- );Conservative Party (Great Britain);Labour Party (Great Britain);Politics and Government;Fuel Emissions (Transportation);Global Warming;Illegal Immigration"
339,"An investigation into the Navy’s efforts to modernize — to better prepare for a potential conflict with China — took me on a long journey from Pascagoula, Miss., to the Middle East.","An investigation into the Navy’s efforts to modernize — to better prepare for a potential conflict with China — took me on a long journey from Pascagoula, Miss., to the Middle East.",From Mississippi to Bahrain to See the Future of the Navy,2023-09-04T09:03:31+0000,multimedia,U.S.,Interactive Feature,United States Defense and Military Forces;Ships and Shipping;United States Navy;Bahrain;Mississippi
340,"A big obstacle is the lack of loans, a subject of intense disagreement between richer and poorer countries. But in Congo, a hard-fought solar investment shows a possible path forward.","The world is racing ahead with enormous investments in renewable energy, for the first time this year plowing more money into solar power than oil.",Clean Energy Projects Are Booming Everywhere. Except in Poor Nations.,2023-09-04T09:03:43+0000,article,Climate,News,"Alternative and Renewable Energy;Developing Countries;Goma (Congo, Democratic Republic of);International Relations;Global Warming;Electric Light and Power;Foreign Investments;Philanthropy;Greenhouse Gas Emissions;Banking and Financial Institutions"
341,Our state’s Republican supermajority has again done nothing in the face of the slaughter of our children.,"“No Significant Action Taken on TN Gun Laws” read the headline of The Tennessean on Wednesday, the day after the Tennessee General Assembly ended a special legislative session on gun safety. To call that headline an understatement is itself an understatement.",I Put My Money on the Weeping Mothers at the Tennessee State Capitol,2023-09-04T09:06:49+0000,article,Opinion,Op-Ed,"Gun Control;Children and Childhood;Covenant School, Nashville, Tenn, Shooting (2023);Tennessee;Republican Party;State Legislatures"
