,abstract,lead_paragraph,headline,pub_date,document_type,section_name,type_of_material,keywords
569,"The city was under a court order to dismantle “the Zone,” a sprawling downtown homeless encampment, by Saturday.","The tents and campfires were gone. The sidewalks where people had built makeshift shelters from wood pallets and blue tarps were empty. On Friday, all that was left of “the Zone,” a sprawling homeless camp in downtown Phoenix, were discarded clothes, trash and questions about what comes next.","Phoenix Encampment Is Gone, but the City’s Homeless Crisis Persists",2023-11-04T15:27:46+0000,article,U.S.,News,Homeless Persons;Phoenix (Ariz);Decisions and Verdicts;Politics and Government
570,"In Bridgeport, Conn., a judge found evidence of mishandled ballots in the Democratic primary for mayor and ordered a revote. But first, the city will hold a general election. After that? Stay tuned.","Residents of Bridgeport, Conn., are preparing to cast their ballots in what may be the most confusing election in the country.",Ballot-Stuffers Caught on Camera Have Upended a Race for Mayor,2023-11-04T16:15:31+0000,article,New York,News,"Bridgeport (Conn);Primaries and Caucuses;Elections, Mayors;Decisions and Verdicts;Absentee Voting;Voter Fraud (Election Fraud)"
571,The presidential office said Gen. Valery Zaluzhny’s declaration that the war is at a stalemate was helpful to the Russians.,"The office of President Volodymyr Zelensky on Saturday chastised Ukraine’s top military commander for publicly declaring the war at a stalemate, suggesting the comments would help the Russian invasion. It was a striking public rebuke that signaled an emerging rift between the military and civilian leadership at an already challenging time for Ukraine.",Zelensky Rebuke of Top General Signals Rift in Ukrainian Leadership,2023-11-04T16:59:14+0000,article,World,News,"Politics and Government;Defense and Military Forces;Russian Invasion of Ukraine (2022);Zaluzhny, Valery;Zelensky, Volodymyr;Ukraine"
572,"The assailant in the mass shooting in Lewiston died about eight to 12 hours before his body was found, officials say.","The gunman who fled after killing 18 people and injuring 13 others at a bar and a bowling alley in Lewiston, Maine, last month was most likely alive during much of the sprawling two-day manhunt that had forced thousands of residents throughout the region to remain in their homes.",Maine Gunman Was Most Likely Alive for Much of 2-Day Manhunt,2023-11-04T17:11:01+0000,article,U.S.,News,"Lewiston, Maine, Shootings (2023);Fugitives;Card, Robert R;Auburn (Me);Bowdoin (Me);Lewiston (Me);Maine"
573,"Abigail Zwerner was teaching at Richneck Elementary School in Newport News, Va., when a boy shot her in January.","An elementary school teacher who was shot by her 6-year-old student in a classroom in Virginia can move forward with a $40 million lawsuit against the school district, a judge ruled on Friday.","Teacher Shot by 6-Year-Old Student Can Sue School District, Judge Rules",2023-11-04T17:51:41+0000,article,U.S.,News,"Decisions and Verdicts;Suits and Litigation (Civil);Education (K-12);School Shootings and Armed Attacks;Teachers and School Employees;Richneck Elementary School (Newport News, Va);Taylor, Deja (January 6, 2023 Shooting);Zwerner, Abigail;Newport News (Va)"
574,"Marches in Washington, D.C., Ohio, Utah and California, with tens of thousands of protesters, reflect the many different groups calling for a cease-fire and lifting of the siege in Gaza.","Bearing flags and united in fury, tens of thousands of demonstrators crowded the streets of American cities on Saturday to denounce the scope and scale of Israel’s military campaign in Gaza in response to last month’s terrorist assault by Hamas. ",A Snapshot of Support for Palestinians Across America,2023-11-04T18:16:10+0000,article,U.S.,News,"Israel-Gaza War (2023- );Demonstrations, Protests and Riots;Civilian Casualties;Palestinians;ARAB-AMERICANS;Palestinian-Americans;Polls and Public Opinion;Cincinnati (Ohio);San Francisco (Calif);Provo (Utah);Washington (DC);United States"
575,"Antony J. Blinken, the secretary of state, rebuffed calls from his counterparts in Egypt and Jordan for an immediate cease-fire in Gaza, saying that a halt would allow Hamas to repeat its attack on Israel.","Antony J. Blinken, the secretary of state, rebuffed calls from his counterparts in Egypt and Jordan for an immediate cease-fire in Gaza, saying that a halt would allow Hamas to repeat its attack on Israel.",Blinken Says Cease-Fire in Gaza Would Allow Hamas to Regroup,2023-11-04T19:48:42+0000,multimedia,World,Video,"Israel-Gaza War (2023- );Blinken, Antony J;Gaza Strip;International Relations"
576,"The measures include using smaller bombs against Hamas, U.S. officials said.","U.S. officials said they have privately outlined several steps to Israel to reduce civilian casualties in its military campaign in the Gaza Strip, including using smaller bombs, when going after Hamas leaders and infrastructure.",U.S. Officials Outline Steps to Israel to Reduce Civilian Casualties,2023-11-04T20:46:49+0000,article,U.S.,News,"Israel-Gaza War (2023- );Civilian Casualties;Defense and Military Forces;Targeted Killings;Drones (Pilotless Planes);United States International Relations;Peace Process;United States Politics and Government;War Crimes, Genocide and Crimes Against Humanity;Hamas;Hezbollah;Biden, Joseph R Jr;Blinken, Antony J;Netanyahu, Benjamin;Moulton, Seth W;Gaza Strip;Israel;Jabaliya Refugee Camp (Gaza Strip)"
577,"At a state party summit, Gov. Ron DeSantis and former President Donald J. Trump both argued that Florida was their turf. For the crowd, Mr. Trump’s assertion seemed to ring truer.","When Gov. Ron DeSantis took the stage at a state Republican Party event in Kissimmee, Fla., on Saturday, he strode in front of a giant screen that proclaimed “Florida Is DeSantis Country.”",DeSantis and Trump Bring Their Campaign Battle Home to Florida,2023-11-04T20:53:15+0000,article,U.S.,News,"Presidential Election of 2024;Primaries and Caucuses;Polls and Public Opinion;DeSantis, Ron;Trump, Donald J;Republican Party;Florida"
578,"After winning the annual Miss Rheingold beauty contest, in which millions voted, she covered fashion and beauty for the popular morning show.","Robbin Mele Gaudieri, who, as Robbin Bain, embodied traditional women’s roles as the winner of a beauty contest designed to promote beer in 1959 and later as the “Today Girl,” handling fashion and beauty segments on the popular NBC-TV morning show, died on Oct. 21 in Southampton, N.Y. She was 87.","Robbin Bain, Pageant Winner and ‘Today Girl,’ Is Dead at 87",2023-11-04T21:48:20+0000,article,Business Day,Obituary (Obit),"Bain, Robbin;Deaths (Obituaries);Television;Today (TV Program);Women and Girls;Fashion and Apparel;Models (Professional);Advertising and Marketing;Beer;Beauty Contests"
579,Need a hand with this Rich Katz construction? Listen carefully …,Jump to: Tricky Clues | Today’s Theme,Double Talk,2023-11-04T22:00:07+0000,article,Crosswords & Games,News,Crossword Puzzles
580,"Since 2005, Performa — New York’s only performance biennial — has been building in-person human connections, an experience that’s increasingly rare.","It’s 2023. Using only your smartphone you can study dance moves in Berlin, shout along with protests in Iran, watch opera in Finland or witness catastrophe in the Middle East, if not live then close to it. In other words, it’s easier than it’s ever been to believe you’re everywhere when you’re actually nowhere, to feel as if you’re acting when you’re only reacting, to think you’re making connections when you’re totally alone.",Performa Keeps It Live and Real in the Age of TikTok,2023-11-04T22:49:52+0000,article,Arts,News,"Street Performers;Dancing;Music;Performa;New York City;Goldberg, RoseLee;Dzama, Marcel;Gale, Nikita (1983- );Neshat, Shirin;Yang, Haegue"
581,"A missile attack on an ambulance convoy has drawn severe criticism, including from the U.N., but Israel says it was transporting Hamas fighters.","Anxious Arab leaders appealed publicly and privately on Saturday to Secretary of State Antony J. Blinken to rein in Israel’s military campaign in the Gaza Strip, increasing pressure on the Biden administration as it struggles to persuade Israel to reduce civilian casualties and allow in more humanitarian aid.",Blinken Meets Arab Ministers in Bid to Calm Outrage Over Gaza Airstrikes,2023-11-04T23:00:18+0000,article,World,News,"Israel-Gaza War (2023- );Defense and Military Forces;Civilian Casualties;Palestinians;United States International Relations;Blinken, Antony J;Gaza Strip;Israel;Middle East"
582,"The police arrested a man who had driven with his 4-year-old daughter onto the tarmac, shutting down flights. They said the child appeared unharmed.","A standoff that shut down the Hamburg airport ended on Sunday afternoon, nearly 18 hours after German authorities responded to an armed man who drove his vehicle onto the tarmac and parked near a plane.",Armed Standoff at Hamburg Airport Ends Peacefully After Nearly 18 Hours,2023-11-04T23:04:46+0000,article,World,News,Hamburg (Germany);Airports;Kidnapping and Hostages;Police;Evacuations and Evacuees
583,"SAG-AFTRA, which has been on strike for 114 days, did not give a timeline for when it would respond.","The negotiating committee of the actors’ union, SAG-AFTRA, told its members on Saturday that it had received a “Last, Best and Final Offer” from the major entertainment studios as a strike that has brought much of Hollywood to a standstill continued for a 114th day.","Actors’ Union Says It Receives ‘Last, Best and Final’ Offer From Studios",2023-11-04T23:33:12+0000,article,Business Day,News,SAG-AFTRA;Actors and Actresses;Strikes;Organized Labor;Television;Movies
584,The former president said everyone was “complicit to some degree” in the current bloodshed and acknowledged the points of view on both sides of the conflict.,"Barack Obama offered a complex analysis of the conflict between Israel and Gaza, telling thousands of former aides that they were all “complicit to some degree” in the current bloodshed.",Obama Urges Americans to Take in ‘Whole Truth’ of Israel-Gaza War,2023-11-04T23:45:41+0000,article,U.S.,News,"Israel-Gaza War (2023- );Politics and Government;Palestinians;International Relations;Defense and Military Forces;Obama, Barack"
585,"The former Dow Jones executive most recently co-founded The News Movement, a start-up aimed at young audiences.","Will Lewis, the former Dow Jones chief executive and publisher of The Wall Street Journal, will be the next chief executive of The Washington Post.",Will Lewis Named C.E.O. of The Washington Post,2023-11-05T00:16:13+0000,article,Business Day,News,"Lewis, William (1969- );Washington Post;News and News Media;Newspapers;Appointments and Executive Changes;Computers and the Internet;Layoffs and Job Reductions;Dow Jones & Co;Bezos, Jeffrey P;Stonesifer, Patricia Q"
586,"Corrections that appeared in print on Sunday, Nov. 5, 2023.","An article on Page 16 this weekend about the singer-songwriter Kirsty MacColl misstates the name of a folk singer. She is Norma Waterson, not Nora Watterson.","Corrections: Nov. 5, 2023",2023-11-05T03:33:24+0000,article,Corrections,News,
587,"Quotation of the Day for Sunday, November 5, 2023.",“It’s always bourbon. It’s always been bourbon. It’ll always be bourbon.”,Quotation of the Day: An Old-Fashioned With a Twist: It’s Made With Brandy,2023-11-05T04:00:00+0000,article,Corrections,News,
588,"Pessimism over prospects for a quick victory is increasing, and the spirit that infused the first days of the conflict is starting to fade, polls find.","Listening to the daily thud of artillery hitting nearby towns, a school principal in southern Ukraine appealed to parents for donations for a new bomb shelter.",‘I Am Dreaming It Will Stop’: A Deadlocked War Tests Ukrainian Morale,2023-11-05T04:01:18+0000,article,World,News,"Polls and Public Opinion;International Relations;Russian Invasion of Ukraine (2022);Defense and Military Forces;Civilian Casualties;Zaluzhny, Valery;Zelensky, Volodymyr;Ukraine;Russia"
589,"In Cincinnati, hundreds clogged a neighborhood once dominated by German immigrants, chanting pro-Palestinian slogans under the watchful eye of police. In San Francisco, thousands filled Civic Center Plaza, many waving Palestinian flags and leaving mementos at an altar to honor those killed in the war in Gaza.","In Cincinnati, hundreds clogged a neighborhood once dominated by German immigrants, chanting pro-Palestinian slogans under the watchful eye of police. In San Francisco, thousands filled Civic Center Plaza, many waving Palestinian flags and leaving mementos at an altar to honor those killed in the war in Gaza.",Tens of thousands rallied in the U.S. in support of Palestinians.,2023-11-05T07:12:50+0000,article,World,News,
590,Feeling stuck on today’s puzzle? We can help.,"SUNDAY — Hi busy bees! Welcome to today’s Spelling Bee forum. There are a number of terms that appear in both this article and other online discussions of the Spelling Bee; a glossary of those terms compiled by Monicat, a Times reader, can be found below.",Spelling Bee Forum,2023-11-05T08:00:14+0000,article,Crosswords & Games,News,Spelling Bee (Game)
591,"A paperback rescued from the tracks, living out a Macy’s fantasy and more reader tales of New York City in this week’s Metropolitan Diary.",Dear Diary:,"‘At One Point, I Took a Step, and the Book Fell Out of My Hands’",2023-11-05T08:00:26+0000,article,New York,News,New York City
592,The Ner Tamid Society within the New York Fire Department is growing for the first time in decades. Members say its purpose has taken on new urgency.,"When the news broke on Oct. 7 that Hamas had attacked Israel, members of the Ner Tamid Society, a fraternal organization for Jewish employees of the New York Fire Department, immediately reached out to one another to process the news.",How a Century-Old Jewish Fire Brigade Processes Grief Over the War,2023-11-05T08:00:27+0000,article,New York,News,"Organizations, Societies and Clubs;Jews and Judaism;Ner Tamid Society;Fire Department (NYC);New York City"
593,"As high tide floods increase in some areas of New York City, its residents are asking themselves: When does a place become unlivable?","On a cloudless morning two years ago, shortly after Danielle Smith moved into a new apartment in Far Rockaway, Queens, she looked out of her window and saw a swan gliding by.","Living in a Neighborhood That Floods, Rain or Shine",2023-11-05T08:00:39+0000,article,New York,News,"Floods;Far Rockaway (Queens, NY);Rockaway Peninsula (Queens, NY);Rockaway Beach (Queens, NY);Global Warming;Land Use Policies;New York City;audio-neutral-informative"
594,In case you need some puzzle help.,"Welcome to The Wordle Review. Be warned: This page contains spoilers for today’s puzzle. Solve Wordle first, or scroll at your own risk.",Today’s Wordle Review,2023-11-05T08:00:40+0000,article,Crosswords & Games,News,Wordle (Puzzle)
595,In case you need some puzzle help.,"Good morning, dear connectors. Welcome to today’s Connections forum, where you can give and receive puzzle — and emotional — support.",The Connections Companion,2023-11-05T08:00:51+0000,article,Crosswords & Games,News,Crossword Puzzles;Connections (Game)
596,"A yearslong standoff over an enormous church complex in a natural park recently broke out in clashes, when the nuns gave chase.","When climate activists protesting the building of a huge church complex in a natural park in the South of France scaled the construction site, the nuns gave chase.",French Nuns and Climate Activists Square Off Over Plans for a Megachurch,2023-11-05T08:00:54+0000,article,World,News,"Churches (Buildings);Building (Construction);Demonstrations, Protests and Riots;Conservation of Resources;Nuns;Roman Catholic Church;Saint-Pierre-de-Colombier (France);France"
597,"When two acquaintances in Atlanta sat down to find common ground on the Israel-Hamas war, they found themselves in a painful conversation about race, power and whose suffering is recognized.","Samara Minkin was already feeling rattled when she saw a Facebook post from one of her children’s former teachers seven days after Hamas killed or kidnapped more than 1,600 people in Israel.","Across the Echo Chamber, a Quiet Conversation About War and Race",2023-11-05T08:00:57+0000,article,U.S.,News,internal-sub-only;Israel-Gaza War (2023- );Race and Ethnicity;Jews and Judaism;Anti-Semitism;Palestinians;Black People;Blacks;Discrimination;internal-great-read;Atlanta (Ga);Israel;Gaza Strip
598,"Many U.S. troops who fired vast numbers of artillery rounds against the Islamic State developed mysterious, life-shattering mental and physical problems. But the military struggled to understand what was wrong.","When Javier Ortiz came home from a secret mission in Syria, the ghost of a dead girl appeared to him in his kitchen. She was pale and covered in chalky dust, as if hit by an explosion, and her eyes stared at him with a glare as dark and heavy as oil.","A Secret War, Strange New Wounds and Silence From the Pentagon",2023-11-05T08:00:57+0000,article,U.S.,News,vis-design;United States Defense and Military Forces;War and Armed Conflicts;Veterans;Firearms;Brain;Post-Traumatic Stress Disorder;Mental Health and Disorders;Workplace Hazards and Violations;United States Marine Corps;United States Army;Syria;Iraq;Islamic State in Iraq and Syria (ISIS)
599,The relentless U.S. artillery bombardment that broke the Islamic State in Syria and Iraq also took a shattering toll on the troops who fired the cannons. Here is what to know.,"When American military planners launched a ground offensive against the Islamic State in Iraq and Syria in 2016, they knew that the American public was weary of long wars in the Middle East, and that the operation would have to make do with very few Americans troops on the ground. So they relied on a strategy that had not been used much in decades: intensive bombardment by heavy artillery.",Five Takeaways From a Times Investigation of Artillery Blast Exposure,2023-11-05T08:01:08+0000,article,U.S.,News,United States Defense and Military Forces;Firearms;War and Armed Conflicts;Veterans;Mental Health and Disorders;Brain;Post-Traumatic Stress Disorder;Iraq;Syria;Islamic State in Iraq and Syria (ISIS)
600,"Cherelle Parker, a former City Council member, is poised to become the first woman to lead America’s sixth-biggest city. Her to-do list is daunting.","As one urban gardener after another beseeched Cherelle Parker to prevent the green spaces that they had spent years nurturing from being gobbled up by developers, she furiously took notes in her trademark spiral notebook and barely said a word.",‘I’m Not Superwoman’: Philadelphia’s Likely Mayor Urges Teamwork,2023-11-05T08:01:15+0000,article,U.S.,News,"Elections, Mayors;Local Government;Elections, City Councils;Mayors;Parker, Cherelle;Kenney, James F (1958- );Oh, David (1960- );Philadelphia (Pa);Pennsylvania"
601,“Core” defines the center of something. But it also wears an aesthetic meaning.,"The summer of 2023 was painted pink. The “Barbie” movie broke records at the box office and inspired “Barbiecore,” an aesthetic “made up primarily of hot pink, and similarly bold rosy hues like fuchsia and magenta,” according to a New York Times article about the rise of Barbie-inspired home décor. “Everything I buy is always a little bit Barbie-esque,” said a homeowner who had outfitted her backyard with a hot-pink aboveground pool and shimmery floats.",A Word That’s True to Its Core,2023-11-05T08:01:15+0000,article,Times Insider,News,Barbie (Doll);Movies
602,"Daphne Caruana Galizia devoted her life to exposing Malta’s pervasive corruption, writes her son, the journalist Paul Caruana Galizia, in “A Death in Malta.”","Daphne Caruana Galizia was both famous and infamous in Malta, an in-your-face journalist who wrote that “the greatest enemy of freedom of expression” is fear, for it leads to “the dangerous situation where individuals are gagged.” Being gagged was the last thing Caruana Galizia could tolerate. Ultimately, fearlessness got her killed.","His Mother Spoke Truth to Power, Until She Was Killed for It",2023-11-05T10:00:19+0000,article,Books,Review,"Books and Literature;Murders, Attempted Murders and Homicides;News and News Media;Freedom of the Press;Corruption (Institutional);Politics and Government;Content Type: Personal Profile;A Death in Malta: An Assassination and a Family's Quest for Justice (Book);Caruana Galizia, Paul;Caruana Galizia, Daphne;Malta;Muscat, Joseph (1974- )"
603,Matthew Longo’s new book details how ordinary citizens helped speed the downfall of the Soviet empire.,"“Gorbachev will pay for his sins! I can’t stand the sight of his pig’s mug!” On a winter day early in 2001, Grigori Romanov, once the party boss of Leningrad and an odds-on favorite to take over the Kremlin, stood on a Moscow sidewalk ranting to me, a Moscow correspondent for Time magazine, about Mikhail Gorbachev.",The ‘Picnic’ That Brought Down the Iron Curtain,2023-11-05T10:00:19+0000,article,Books,Review,"Books and Literature;Berlin Wall;International Relations;Politics and Government;The Picnic: A Dream of Freedom and the Collapse of the Iron Curtain (Book);Longo, Matthew;Gorbachev, Mikhail S;USSR (Former Soviet Union);Eastern Europe;Austria;Hungary;Germany;East Germany"
604,"For a show that has aged its characters over many decades, the biggest challenge is not sending people to Mars but making them look believable once they arrive.","When Ed Baldwin lands on the moon in October 1971, he is in early middle age. His light brown hair swoops across his forehead. His clean-shaven face is ruddy and, excepting a divot between his eyebrows, unwrinkled. But space can really age a man. By 2003, on Mars, his hair has grayed and receded, and the wrinkles have multiplied and deepened. His skin is sallow, marked with age spots. His cheeks have sunk in.","‘For All Mankind’ Launches a Mission to Mars, With New Wrinkles",2023-11-05T10:00:26+0000,article,Arts,News,"Television;For All Mankind (TV Program);Apple TV Plus;Nedivi, Ben;Wolpert, Matt (Screenwriter);Cosmetics and Toiletries;Costumes"
605,"Surprised individuals and small-business owners can’t pay rent or make payroll, and no one ever explains what they did wrong.","The reasons vary, but the scene that plays out is almost always the same.",Why Banks Are Suddenly Closing Down Customer Accounts,2023-11-05T10:00:45+0000,article,Business Day,News,Banking and Financial Institutions;Regulation and Deregulation of Industry;Small Business;Personal Finances;Customer Relations;Checks and Checking Accounts;Credit Cards;Frauds and Swindling;Ex-Convicts;JPMorgan Chase & Company;Citigroup Inc;Bank of Montreal;United States;src-reader-callout
606,"The new speaker of the House is a Southern Baptist who embodies evangelical beliefs and priorities, with a long history of work against abortion and gay rights.","Two days after the Supreme Court overturned Roe v. Wade last year, a little-known congressman named Mike Johnson took the stage at Christian Center Shreveport to celebrate.",‘Like Winning the Lottery’: Mike Johnson’s Ascent Excites Conservative Christians,2023-11-05T10:00:49+0000,article,U.S.,News,"Johnson, Mike (1972- );Southern Baptist Convention;Evangelical Movement;Republican Party;House of Representatives;Louisiana;McCarthy, Kevin (1965- );Trump, Donald J"
607,"In his new dark comedy, the star plays a man who begins popping up in people’s dreams. It’s a metaphor for viral fame that he found cathartic.","Nicolas Cage is not afraid to go big. This is, after all, a man who channeled the grandiose gestural acting of German expressionist films while starring in “Moonstruck” and was nearly fired from “Peggy Sue Got Married” for using a voice he had modeled on the Claymation sidekick Pokey from “Gumby.” Even the decision to change his name — born Nicolas Coppola, he traded his filmmaking family’s famous moniker for the comic-book superhero Luke Cage’s — allowed him to invent a personal mythology in line with his outsize ambitions.","With ‘Dream Scenario,’ Nicolas Cage Reclaims the Memes",2023-11-05T10:00:50+0000,article,Movies,News,"Movies;Content Type: Personal Profile;Actors and Actresses;Cage, Nicolas;Dream Scenario (Movie)"
608,"After years of pressure from victims’ families, the installation of $217 million in steel netting is almost complete.","It was May 27, 1937, the opening day for a stunning new suspension bridge across a gap in the California coastline known as the Golden Gate. Before cars were allowed on the crossing, an estimated 200,000 people celebrated between the bridge’s four-foot-high rails, more than 200 feet above the water.",What the Golden Gate Is (Finally) Doing About Suicides,2023-11-05T10:01:04+0000,article,U.S.,News,Bridges and Tunnels;Suicides and Suicide Attempts;Depression (Mental);Golden Gate Bridge;Accidents and Safety;San Francisco Bay Area (Calif);internal-great-read;internal-sub-only
609,"As humanity rushes back to space, we seem to be repeating some of the mistakes we’ve made on Earth.",,Befouling the Final Frontier,2023-11-05T10:01:11+0000,article,Magazine,News,Private Spaceflight;Starlink Satellite Constellation (SpaceX);Deloitte Touche Tohmatsu Ltd;National Aeronautics and Space Administration;Space and Astronomy;International Space Station
610,"The Fortnite creator accuses Google of stifling app competition, a challenge on top of a federal suit claiming the tech giant abuses its search dominance.","For two months, Google has squared off against the Justice Department in court in Washington over claims that the company is abusing its dominant position in online search and advertising to crush rivals, a high-stakes antitrust case that could reshape the world’s most popular search engine. Now, it’s facing another legal challenge closer to home.",Another Google Antitrust Battle Reaches Court in Epic Games Case,2023-11-05T10:01:15+0000,article,Technology,News,"Computers and the Internet;Antitrust Laws and Competition Issues;Mobile Applications;Computer and Video Games;Suits and Litigation (Civil);Mobile Commerce and Payments;Games;Epic Games;Google Inc;Apple Inc;Sweeney, Tim (1970- );Pichai, Sundar"
611,"Responses from a survey of 603 voters in Wisconsin conducted by The New York Times and Siena College from Oct. 22 to Nov. 2, 2023.","Responses from a survey of 603 voters in Wisconsin conducted by The New York Times and Siena College from Oct. 22 to Nov. 2, 2023.",Wisconsin Cross-Tabs: October 2023 Times/Siena Poll,2023-11-05T10:01:19+0000,multimedia,U.S.,Interactive Feature,
612,"A polling deficit against Trump across six key states is mainly about younger, nonwhite and less engaged voters. Kamala Harris performs slightly better.","Four years ago, Joe Biden was the electability candidate — the broadly appealing, moderate Democrat from Scranton who promised to win the white working-class voters who elected Donald J. Trump.","Why Biden Is Behind, and How He Could Come Back",2023-11-05T10:01:21+0000,article,The Upshot,News,"Presidential Election of 2024;Polls and Public Opinion;Biden, Joseph R Jr;Trump, Donald J;Harris, Kamala D;Black People;Blacks;Hispanic-Americans;Youth;Presidential Election of 2020;Race and Ethnicity;Minorities;New York Times/Siena College Poll"
613,"Responses from a survey of 600 voters in Pennsylvania conducted by The New York Times and Siena College from Oct. 22 to Nov. 3, 2023.","Responses from a survey of 600 voters in Pennsylvania conducted by The New York Times and Siena College from Oct. 22 to Nov. 3, 2023.",Pennsylvania Cross-Tabs: October 2023 Times/Siena Poll,2023-11-05T10:01:21+0000,multimedia,U.S.,Interactive Feature,
614,"The automaker’s mechanics in Sweden are striking for a collective agreement, and dockworkers say they will support the battle. Tesla is expected to join the talks on Monday.","More than a week after Tesla mechanics in Sweden began a strike to compel the U.S. automaker to accept a collective labor agreement, union officials said Tesla representatives would meet with the union on Monday.",Job Action Against Tesla Puts Sweden’s Unions in Spotlight,2023-11-05T10:01:25+0000,article,Business Day,News,Electric and Hybrid Vehicles;Organized Labor;Strikes;Wages and Salaries;Collective Bargaining;IF Metall;Tesla Motors Inc;Sweden
615,"Responses from a survey of 629 voters in Georgia conducted by The New York Times and Siena College from Oct. 22 to Nov. 2, 2023.","Responses from a survey of 629 voters in Georgia conducted by The New York Times and Siena College from Oct. 22 to Nov. 2, 2023.",Georgia Cross-Tabs: October 2023 Times/Siena Poll,2023-11-05T10:01:27+0000,multimedia,U.S.,Interactive Feature,
616,"Responses from a survey of 616 voters in Michigan conducted by The New York Times and Siena College from Oct. 22 to Nov. 2, 2023.","Responses from a survey of 616 voters in Michigan conducted by The New York Times and Siena College from Oct. 22 to Nov. 2, 2023.",Michigan Cross-Tabs: October 2023 Times/Siena Poll,2023-11-05T10:01:27+0000,multimedia,U.S.,Interactive Feature,
617,"Responses from a survey of 603 voters in Arizona conducted by The New York Times and Siena College from Oct. 22 to Nov. 2, 2023.","Responses from a survey of 603 voters in Arizona conducted by The New York Times and Siena College from Oct. 22 to Nov. 2, 2023.",Arizona Cross-Tabs: October 2023 Times/Siena Poll,2023-11-05T10:01:29+0000,multimedia,U.S.,Interactive Feature,
618,"Responses from a survey of the likely electorate in six battleground states conducted by The New York Times and Siena College from Oct. 22 to Nov. 3, 2023.","Responses from a survey of the likely electorate in six battleground states conducted by The New York Times and Siena College from Oct. 22 to Nov. 3, 2023.",Likely Electorate Cross-Tabs: October 2023 Times/Siena Poll of the 2024 Battlegrounds,2023-11-05T10:01:31+0000,multimedia,U.S.,Interactive Feature,
619,Donald Trump leads Joe Biden in five of six key battlegrounds polled by The New York Times and Siena College.,Donald Trump leads Joe Biden in five of six key battlegrounds polled by The New York Times and Siena College.,Cross-Tabs: October 2023 Times/Siena Poll of the 2024 Battlegrounds,2023-11-05T10:01:33+0000,multimedia,U.S.,Interactive Feature,internal-open-access;New York Times/Siena College Poll
620,"Voters in battleground states said they trusted Donald J. Trump over President Biden on the economy, foreign policy and immigration, as Mr. Biden’s multiracial base shows signs of fraying.","President Biden is trailing Donald J. Trump in five of the six most important battleground states one year before the 2024 election, suffering from enormous doubts about his age and deep dissatisfaction over his handling of the economy and a host of other issues, new polls by The New York Times and Siena College have found.","Trump Leads in 5 Critical States as Voters Blast Biden, Times/Siena Poll Finds",2023-11-05T10:01:36+0000,article,U.S.,News,"Presidential Election of 2024;Polls and Public Opinion;United States Economy;New York Times/Siena College Poll;Biden, Joseph R Jr;Trump, Donald J"
621,"Responses from a survey of 611 voters in Nevada conducted by The New York Times and Siena College from Oct. 22 to Nov. 1, 2023.","Responses from a survey of 611 voters in Nevada conducted by The New York Times and Siena College from Oct. 22 to Nov. 1, 2023.",Nevada Cross-Tabs: October 2023 Times/Siena Poll,2023-11-05T10:01:36+0000,multimedia,U.S.,Interactive Feature,
622,"Dozens of farm workers from Thailand were kidnapped or killed in the raids on Israel, and relatives want answers. “We have nothing to do with their war,” one said.","She does not know why they are fighting in the Holy Land halfway across the world, or even exactly who is fighting. All she wants is her son to come home.","Among Hamas Hostages: More Than 20 Thais, Half a World From Home",2023-11-05T10:01:54+0000,article,World,News,Terrorism;Israel-Gaza War (2023- );Agriculture and Farming;Kidnapping and Hostages;Foreign Workers;Palestinians;Labor and Jobs;Civilian Casualties;Hamas;Hezbollah;Thailand;Israel;Gaza Strip
623,"For 13 years, the police failed to scrutinize the man now accused of the infamous murders. Why did it take so long?","The beginning of the story was strangely familiar, like the opening scene in a shopworn police procedural: A woman runs screaming down a street in Oak Beach, a secluded gated community on Long Island’s South Shore, only to vanish, it seems, into thin air. It was almost dawn on May 1, 2010. Hours earlier, Shannan Gilbert traveled from New Jersey to see a man who had hired her as an escort from a Craigslist ad. By the time the police arrived, she was gone. They talked to the neighbors, the john and her driver and came up with nothing. A few days later, they ordered a flyover of the area and, again, saw no sign of her. Then they essentially threw up their hands. She went into the ocean, they decided, either hysterical or on drugs.",The Sunday Read: ‘The Botched Hunt for the Gilgo Beach Killer’,2023-11-05T11:00:05+0000,article,Podcasts,News,"audio-neutral-informative;Murders, Attempted Murders and Homicides;Serial Murders;Police;Police Department (Suffolk County, NY);Gilgo Beach (NY);Long Island (NY);New Jersey;Oak Beach (NY);Suffolk County (NY)"
624,An analysis of a new set of New York Times / Siena College polls.,"When Joe Biden ran for president four years ago, he ran as the electability candidate — a broadly appealing, moderate Democrat from Scranton, Pa., who could defeat Donald Trump.",Trump Now Leads Biden,2023-11-05T12:48:22+0000,article,Briefing,briefing,"internal-storyline-no;Presidential Election of 2024;Biden, Joseph R Jr;Trump, Donald J;New York Times/Siena College Poll"
625,"Look closely at this image, stripped of its caption, and join the moderated conversation about what you and other students see.","1. After looking closely at the image above (or at the full-size image), think about these three questions:","What’s Going On in This Picture? | Nov. 6, 2023",2023-11-05T13:00:02+0000,article,The Learning Network,News,
