,abstract,lead_paragraph,headline,pub_date,document_type,section_name,type_of_material,keywords
1054,A selection of recently published books.,"NINE LIARS, by Maureen Johnson. (Katherine Tegen Books, $19.99.) In the latest installment in Johnson’s smart, funny Truly Devious series, a teenager investigates two unsolved murders that occurred among a group of Cambridge students in the ’90s.","Newly Published, From Y.A. Novels to Sharks and More",2023-01-11T10:00:01+0000,article,Books,News,Books and Literature
1055,"“Spare,” the Duke of Sussex’s much-anticipated book, is making headlines. Are you fascinated by the British royal family? Or are you wondering what all the fuss is about?","Are you interested in the British royal family? Do you follow the lives of Prince Harry and his wife, Meghan, the Duchess of Sussex?",What’s Your Reaction to Prince Harry’s New Memoir and the Media Attention Around It?,2023-01-11T10:00:04+0000,article,The Learning Network,News,
1056,A familiar favorite gets a shot of flavor from miso and pecans.,"The first banana bread that shocked me into awareness was baked in New Orleans. I was flirting with a barista, and after we bored ourselves to tears, he offered me a slice across the counter. I grew up with the dish — which made it perennially uninteresting — but he insisted that this one was different. And he was entirely right. The loaf tasted sweet without being overbearing. Its crumble melted across the tongue. That bite made me more present. For the next few months, I bought a slice weekly until I moved, still chewing on a slice as my flight crossed the Louisiana state line.",The Secret to a Banana Bread With a Little More Bite,2023-01-11T10:00:06+0000,article,Magazine,News,Bananas;Bread;Recipes;Pecans;Cooking and Cookbooks;Jamaica (West Indies);Tokyo (Japan)
1057,Face filters and selfie apps are so compelling because they simulate limitless interest in what we look like.," Last year ended with images flooding Instagram, Twitter and group chats — pictures of us, but not exactly. They were products of an app called Lensa AI, which can apply machine-learning tools to scan your selfies and generate portraits of you in a variety of artistic styles. This sort of thing seems to be a semiannual trend: Every few months, an app emerges to collect photos of your face and manipulate your image, reflecting and refracting it back to you anew. There have been tools allowing you to apply virtual makeup to selfies, to apply “art filters” imitating famous paintings, to morph into an animal. You could age yourself three decades; you could see yourself imagined as another ethnicity; you could swap your gender; you could become thinner, or bald.",AI’s Best Trick Yet Is Showering Us With Attention,2023-01-11T10:00:08+0000,article,Magazine,News,Artificial Intelligence;Social Media;Computers and the Internet;Photography;Art
1058,How Jan. 8 confirmed two tendencies of contemporary populism.,"For two years we have debated whether the essential feature of the Jan. 6 riot, the mob stirred up to storm the Capitol in frustration over the 2020 election, was the ambition in the background or the futility and unreality up front.",Brazil’s Homage to Jan. 6 Was an Act of Pure Performance,2023-01-11T10:00:08+0000,article,Opinion,Op-Ed,"Storming of the US Capitol (Jan, 2021);Demonstrations, Protests and Riots;Bolsonaro, Jair (1955- );Da Silva, Luiz Inacio Lula;Trump, Donald J;Brasilia (Brazil);Brazil;United States"
1059,"Nurses have remained on the picket lines this week at Mount Sinai Hospital and Montefiore Medical Center, which have been less full but still tumultuous as they operate with skeletal staffs.","Ambulances have been diverted, elective procedures canceled and as many patients as possible have been discharged as Montefiore Medical Center in the Bronx grapples with a nurses’ strike that stretched into its third day on Wednesday.",‘Chaotic’ Scenes Inside 2 New York City Hospitals During Nurses’ Strike,2023-01-11T10:00:10+0000,article,New York,News,New York City;Nursing and Nurses;Strikes;Organized Labor;Shortages;Hospitals;Montefiore Medical Center;Mount Sinai Medical Center;Workplace Hazards and Violations
1060,"In the second installment of his “Dangerous Nation” trilogy, the veteran foreign policy critic argues for embracing the better angels of America’s imperialist nature.","Robert Kagan is the most significant writer of the subspecies of the American foreign policy elite that was once notoriously — and mistakenly — labeled “neoconservative.” As Kagan has long and justly protested, there is nothing particularly “neo” or “conservative” about America’s attempts to shape the world in its image. The founders saw the nation as “Hercules in a cradle.” Thomas Jefferson envisioned a vast “empire for liberty.” William Seward declared America’s purpose was “to renovate the condition of mankind.” For decades, Kagan has tried to persuade his countrymen not to forfeit their geopolitical birthright.",It’s a Wonderful Country: Robert Kagan’s Case for U.S. Empire,2023-01-11T10:00:10+0000,article,Books,Review,"Kagan, Robert;Books and Literature;International Relations;Politics and Government;United States International Relations;Wilson, Woodrow;World War II (1939-45);Spanish-American War (1898);Democracy (Theory and Philosophy)"
1061,An unabridged volume of Franz Kafka’s diaries restores the rough edges and impulses that were buffed out of past editions.,"Martin Heidegger was recorded to have laughed only once, according to the historian Paul Johnson. It happened at a picnic in the Harz Mountains with Ernst Jünger, who “leaned over to pick up a sauerkraut and sausage roll, and his lederhosen split with a tremendous crack.”",The Kafka You Never Knew,2023-01-11T10:00:13+0000,article,Books,Review,"Books and Literature;Kafka, Franz;The Diaries of Franz Kafka (Book);Content Type: Personal Profile"
1062,"Gov. Kathy Hochul has not given up on her nomination of Hector LaSalle to lead the state Court of Appeals, but the Legislature could refuse to approve him.","Allegations of racism and racial pandering. Complaints about left-wing insurgents and right-wing courts. And dire forecasts about the fate of abortion access, organized labor and legal protections for criminal defendants.",Why Left-Leaning Democrats May Torpedo Hochul’s Choice of Top Judge,2023-01-11T10:00:15+0000,article,New York,News,"LaSalle, Hector D;Hochul, Kathleen C;Appointments and Executive Changes;Politics and Government;Courts and the Judiciary;Democratic Party;New York State;State Legislatures;Redistricting and Reapportionment;Abortion;Organized Labor"
1063,"As a professor of criminology and a former F.B.I. special agent, I am frequently surprised by the misperceptions of what criminologists study. ","Crime is a constant in American life. We see it portrayed on television and in films, see it debated in the media and by politicians, and unfortunately some of us experience it in our lives.",Was the Idaho Murder Suspect Studying Criminology to Learn How to Commit a Crime?,2023-01-11T10:00:16+0000,article,Opinion,Op-Ed,"Murders, Attempted Murders and Homicides;Moscow (Idaho);Federal Bureau of Investigation;Crime and Criminals;Forensic Science;Police"
1064,What happened to a state known for its political independence?,"The fifth season of the hit show “Yellowstone” premiered on the Sunday after the midterm elections, with Kevin Costner’s character, the rancher John Dutton, assuming Montana’s governorship. “This was never my plan,” he says, wearing a cowboy hat outside the State Capitol building in Helena. Dutton has reluctantly entered politics in part to stop an influx of rich outsiders he believes are transforming his home. In the last three years, Montana has become the second-fastest-growing state in the nation, largely because of the arrival of wealthy transplants. Unlike Dutton, many influential figures in the state’s real Republican Party have welcomed them, sometimes calling them “political refugees” fleeing blue states. Montana’s actual governor, the Republican Greg Gianforte, is himself a multimillionaire who was raised in Pennsylvania. Since assuming office in 2021, Gianforte has presided over this period of demographic change and economic growth, which has coincided with a hard shift to the right in state politics.",How Montana Took a Hard Right Turn Toward Christian Nationalism,2023-01-11T10:00:20+0000,article,Magazine,News,"Politics and Government;Christians and Christianity;United States Politics and Government;Montana;Gianforte, Greg (1961- );Republican Party;Democratic Party;Content Type: Personal Profile;Conservatism (US Politics);Right-Wing Extremism and Alt-Right"
1065,"Republican legislators in South Carolina, Pennsylvania, Ohio and Alaska are pushing back against it much more forcefully than Kevin McCarthy.",While 20 hard-right members of the U.S. House of Representatives held the national Republican leadership hostage in Washington last week — forcing concession after concession — something very different was taking place in the Republican-controlled South Carolina House of Representatives.,Meet the Republicans Who Are Facing Down the Hard Right,2023-01-11T10:00:21+0000,article,Opinion,Op-Ed,"State Legislatures;United States Politics and Government;Polls and Public Opinion;States (US);Right-Wing Extremism and Alt-Right;Conservatism (US Politics);Democratic Party;Republican Party;McCarthy, Kevin (1965- );ALASKA;Ohio;Pennsylvania;South Carolina"
1066,An industry group is spending millions of dollars to push back against efforts to move heating away from oil and gas.,"For D.I.Y. enthusiasts, Matt Blashaw is a familiar face, judging bathroom remodels or planning surprise home makeovers on popular cable television shows.",The New Soldiers in Propane’s Fight Against Climate Action: Television Stars,2023-01-11T10:00:22+0000,article,Climate,News,Propane;Heating;Television;Social Media;Greenhouse Gas Emissions;Alternative and Renewable Energy;Oil (Petroleum) and Gasoline;Propane Education and Research Council;Advertising and Marketing
1067,Is the G.O.P. beyond hope for two conservatives?,"For decades, conservative values have been central to Bret Stephens’s and David Brooks’s political beliefs, and the Republican Party was the vehicle to extend those beliefs into policy. But in recent years, both the party and a radicalized conservative movement have left them feeling alienated in various ways. Now, with an extremist fringe seemingly in control of the House, the G.O.P. bears little resemblance to the party that was once their home. Bret and David got together to suss out what happened and where the party can go.",The Party’s Over for Us. Where Do We Go Now?,2023-01-11T10:00:22+0000,article,Opinion,Op-Ed,Republican Party;Conservatism (US Politics);Right-Wing Extremism and Alt-Right;Democracy (Theory and Philosophy);Presidents and Presidency (US);United States Politics and Government;internal-sub-only
1068,"The Communist Party’s efforts to limit discord over its sudden “zero Covid” pivot are being challenged with increasing rancor, including from its own supporters.","A furious, wide-ranging argument is unfolding on the internet in China over the reversal of the government’s strict pandemic policies and the massive Covid surge that followed. The divisions are challenging the Communist Party’s efforts to control the narrative around its pandemic pivot.","As China Reopens, Online Finger-Pointing Shows a Widening Gulf",2023-01-11T10:00:25+0000,article,World,News,Coronavirus (2019-nCoV);Politics and Government;Social Media;Coronavirus Reopenings;World Health Organization;Xi Jinping;China;Shanghai (China)
1069,Gen. Muhoozi Kainerugaba has been positioning himself as Uganda’s next leader. But his provocative tweets have unnerved Ugandans and put his father in a bind.,"KAMPALA, Uganda — He has boasted that he could capture the capital of neighboring Kenya in two weeks. He has offered a dowry of 100 cows to marry Italy’s new female prime minister. And he has claimed that the majority of “non-white” people around the world supported Russia’s invasion of Ukraine.",‘A Wild Card’: Son of Uganda’s President Jostles to Succeed His Father,2023-01-11T10:00:26+0000,article,World,News,"Uganda;Kainerugaba, Muhoozi;Museveni, Yoweri;Politics and Government;Defense and Military Forces;Human Rights and Human Rights Violations;Torture;Political Prisoners;Kenya;International Relations"
1070,"In Denmark, “we’ve been in a white or gray or beige box for what — 20, 25 years?” said one decorative artist. “I think people have had enough.”","When Nicholas Manville started a job as the creative director at the Danish silverware maker Georg Jensen, he knew Denmark had a decorative history that was less subdued than the neutral palettes and minimalist interiors that have come to characterize décor in both the country and the larger Scandinavian region.",Danish Design Goes Wild,2023-01-11T10:00:27+0000,article,Style,News,Interior Design and Furnishings;Denmark;Tableware;Textiles;Shopping and Retail
1071,"Professional photographers have long used the RAW format and editing software to turn image files into gorgeous pictures — and you can, too.","Smartphone cameras and the software that automatically processes the images have become so good at creating fantastic photos on the fly that most people don’t even carry a separate camera anymore (well, except for some Gen Z-ers going retro). There are plenty of apps that can slap a filter on a picture to make it look even better, but if you really want to elevate your mobile photography skills, consider the format the pros use: RAW.",How to Make Your Smartphone Photos So Much Better,2023-01-11T10:00:30+0000,article,Technology,News,Photography;Smartphones;iPhone;Android (Operating System);iOS (Operating System);Content Type: Service
1072,"Build strength and mobility anywhere, anytime.","You don’t have to be an athlete to face daily athletic challenges. Whether it’s lifting your luggage into the overhead compartment of an airplane or squatting on the floor to play with your kids, many daily movements require a combination of strength, stability and flexibility.Like an athlete, if you want to do these things well without risking injury, you have to train. The U.S. Department of Health and Human Services recommends 150 minutes of moderate-intensity aerobic exercise or 75 minutes of vigorous activity a week, and two weekly sessions of strength training that target all the major muscle groups.",You Can Do This 10-Minute Workout at Home With No Equipment,2023-01-11T10:00:33+0000,article,Well,News,Exercise;Weight Lifting;Legs;Content Type: Service
1073,Here’s how to do right by those impulse purchases.,Here’s how to do right by those impulse purchases.,How to Start Seeds: A Step-by-Step Guide,2023-01-11T10:00:33+0000,multimedia,Real Estate,Slideshow,Real Estate and Housing (Residential);Gardens and Gardening;Seeds;Flowers and Plants
1074,Here’s how to make sure those impulse catalog purchases result in happy surprises — not buyer’s remorse.,"Not to put a damper on your seed-catalog bingeing — it marks the ritual start to every new garden season, after all — but Andrew Schuyler has a question: Is there a plan attached to your impulsive behavior?",It’s OK to Get Carried Away When You’re Shopping for Flower Seeds,2023-01-11T10:00:36+0000,article,Real Estate,News,Real Estate and Housing (Residential);Gardens and Gardening;Flowers and Plants;Seeds
1075,The three former Guantánamo prisoners who defeated George W. Bush at the Supreme Court in landmark cases are ensconced in family life. We caught up with two of them. One is a home-heating serviceman in central England; the other is an Uber driver in the French Riviera.,"In the frantic aftermath of the Sept. 11 attacks, hundreds of men captured abroad were sent to the U.S. military prison at Guantánamo Bay, Cuba, where they were held without access to lawyers and denied all other rights.",They Won Guantánamo’s Supreme Court Cases. Where Are They Now?,2023-01-11T10:00:44+0000,article,U.S.,News,"Guantanamo Bay Naval Base (Cuba);Detainees;Rasul, Shafiq;Boumediene, Lakhdar;Afghanistan War (2001- );False Arrests, Convictions and Imprisonments;Bush, George W;United States Defense and Military Forces;United States Politics and Government;Hamdan, Salim Ahmed;Supreme Court (US);Content Type: Personal Profile;vis-photo"
1076,The G.O.P. is afraid of demographic and social change. But Kevin McCarthy can’t do anything about that.,"If last week’s 15 rounds of balloting for House speaker proved anything, it’s that Democrats like their congressional leaders a lot more than Republicans do.",Kevin McCarthy Can’t Give Republican Rebels What They Really Want,2023-01-11T10:03:52+0000,article,Opinion,Op-Ed,"Republican Party;United States Politics and Government;McCarthy, Kevin (1965- );House of Representatives;Whites;Christians and Christianity;Conservatism (US Politics);Polls and Public Opinion"
1077,"After pounding rains that flooded roads and brought down hillsides and trees, the state is catching its breath during a short dry spell.","SACRAMENTO — The rains eased in California on Wednesday, offering the state a brief reprieve after nearly two weeks of downpours — and a chance to recover and prepare before another round of storms expected over the weekend.","Glimpsing Blue Skies, California Cleans Itself Up and Braces for the Next Storm",2023-01-11T10:18:20+0000,article,U.S.,News,California;Rain;Floods;Landslides and Mudslides;Infrastructure (Public Works);Roads and Traffic;Deaths (Fatalities)
1078,How did a former president’s supporters end up storming the nation’s Capitol?,"After Jair Bolsonaro lost October’s Brazilian presidential election to Luiz Inácio Lula da Silva, many believed that the threat of violence from the defeated leader’s supporters would recede. They were wrong. ",A Jan. 6 Moment for Brazil,2023-01-11T11:00:07+0000,article,Podcasts,News,"Elections;Politics and Government;Storming of the US Capitol (Jan, 2021);Bolsonaro, Jair (1955- );Da Silva, Luiz Inacio Lula;Brazil;audio-neutral-informative"
1079,"“There will be no third world war,” the Ukrainian president said. “It is not a trilogy. Ukraine will stop the Russian aggression on our land.”","President Volodymyr Zelensky of Ukraine struck a confident tone in a prerecorded video message at the Golden Globes on Tuesday, delivered as the war with Russia continues to rage, telling the audience that the “tide is turning” and thanking the “free world” for its support.",Zelensky thanks the ‘free world’ in a video message at the Golden Globes.,2023-01-11T11:29:09+0000,article,World,News,
1080,One generation’s impact on the work force.,"The U.S. job market has staged a remarkable rebound since the start of the pandemic almost three years ago. The latest government data, released on Friday, showed that 2022 was the second-best year on record in terms of raw job growth, behind only 2021.",Another Big Boomer Effect,2023-01-11T11:45:42+0000,article,Briefing,briefing,internal-storyline-no;Labor and Jobs;Baby Boomers;United States Economy;Workplace Environment
1081,A new adaptation of the novel “The Lying Life of Adults” features formidable female central characters and an Italy with distinct social classes.,"Like the novel by Elena Ferrante on which it is based, the opening line of Netflix’s “The Lying Life of Adults” is spoken by the precocious teenage protagonist, Giovanna, who is listening at the door while her parents talk about her.",Netflix Brings the Intensity of Elena Ferrante’s Naples to the Screen,2023-01-11T11:52:18+0000,article,Arts,News,"Television;Books and Literature;Netflix Inc;De Angelis, Edoardo;Paolucci, Laura;Piccolo, Francesco (1964- );Ferrante, Elena;Naples (Italy);The Lying Life of Adults (TV Program)"
1082,"A bungalow in Galveston, a brick rowhouse in Alexandria and a 1912 Tudor Revival home in University City.","Christine Plum, a builder who specializes in designing small houses in and around Galveston, constructed this home using a mix of vintage and traditional materials. The design was influenced by the late 19th- and early 20th-century cottages often associated with the area.","$700,000 Homes in Texas, Virginia and Missouri",2023-01-11T12:00:04+0000,article,Real Estate,News,Real Estate and Housing (Residential);ALEXANDRIA (VA);Galveston (Tex);University City (Mo)
1083,"The firm’s chief executive, David Solomon, has given the task of determining which divisions will be affected to a chief lieutenant.","Job cuts have begun at Goldman Sachs. A wave that’s expected to grow to as many as 3,200 layoffs, one of the largest by the bank since the 2008 financial crisis, started on Tuesday, including at its premier equity capital markets division, sources told DealBook. More across-the-board cuts are expected to be announced on Wednesday.",Big Cuts Are Coming to Goldman Sachs,2023-01-11T13:03:39+0000,article,Business Day,News,"AIRLINES AND AIRPLANES;Banking and Financial Institutions;Altman, Samuel H;ARNAULT, BERNARD;Arnault, Jean (Fashion Executive);McMahon, Vince;Nadella, Satya;Solomon, David Z;Thiel, Peter A;Christian Dior SA;Federal Aviation Administration;Genesis Global Capital;Goldman Sachs Group Inc;HK FTX Trading Ltd (Futures Exchange);Louis Vuitton;Microsoft Corp;OpenAI Labs;Porter, Katie (1974- );internal-storyline-no"
1084,"A working actor since joining “Game of Thrones” at 11, Ramsey takes her biggest role yet in this dystopian zombie thriller.","LONDON — After news came out about Bella Ramsey’s casting as one of the main characters in HBO’s new zombie thriller, “The Last of Us,” the actor went online to see how it was going over. It was a rough education.","In ‘The Last of Us,’ Bella Ramsey Might Save the World",2023-01-11T13:26:37+0000,article,Arts,News,"Television;Ramsey, Bella (2003- );The Last of Us (TV Program);Home Box Office"
1085,"HBO’s new post-apocalyptic series is based on a video game with tens of millions of fans. For them and for newcomers, here’s what to expect.","The pop culture landscape is littered with bad adaptations of hit video games, from the notoriously awful 1993 film “Super Mario Bros.” to the recently canceled series “Resident Evil,” on Netflix. HBO hopes to buck that trend with its first, “The Last of Us,” based on the wildly popular video game series about the survivors of a devastating pandemic. After years of being stuck in development purgatory as a potential movie, the adaptation has evolved into one of this winter’s most hotly anticipated shows, starring Pedro Pascal (“The Mandalorian”) and Bella Ramsey (“Game of Thrones”).",New to ‘The Last of Us’? Here’s What to Know Before It Debuts,2023-01-11T13:27:18+0000,article,Arts,News,"Television;Computer and Video Games;Home Box Office;Naughty Dog Inc;The Last of Us (TV Program);The Last of Us (Video Game);Druckmann, Neil;Mazin, Craig;Pascal, Pedro;Ramsey, Bella (2003- );Torv, Anna;Dandridge, Merle"
1086,"From celebs to kids, we’re awash in insincere sorrys.","I eke an apology out of my younger daughter several times a week. She is generally a serene child, but when she loses her temper she can go from bleating lamb to aggressive honey badger in seconds. She only acts like this at home, and often her upset is focused on her older sister for some perceived injustice — “She only wants to watch ‘Friends’ and it’s boring!” Because she’s the younger sister and only 6, and doesn’t yet have the verbal dexterity to spar with words, she occasionally resorts to charging and tackling.",Is a Grudging Apology Better Than No Apology?,2023-01-11T13:30:12+0000,article,Opinion,Op-Ed,"Apologies;Parenting;Goldberg, Whoopi;internal-sub-only-nl"
1087,"Hollywood has mostly failed to adapt successful video games into satisfying series and films. In an interview, the creators of this new zombie thriller explain why it can be the exception.","When “The Last of Us” came out in 2013, the hit video game’s premise — a fungus turns people into zombies, leaving society in shambles, and what government remains is controlled by fascists — seemed squarely in the realm of fiction. A decade later, an HBO series based on the game is set to be released, on Sunday, to a public that has grown all too familiar with the possibility of a germ apocalypse.",Can ‘The Last of Us’ Unlock a Gaming Gold Mine for TV?,2023-01-11T13:38:15+0000,article,Arts,News,"Television;Computer and Video Games;The Last of Us (TV Program);The Last of Us (Video Game);Druckmann, Neil;Mazin, Craig;Home Box Office"
1088,Supervising the search for the dream coat.,"People get so dreary with their wool coats, like they’re just workhorses. Wearing the same boring coat over and over for months — months!!!!! — just for warmth is an expression of defeat. After all, it’s pretty much all anyone will see of you on the street for a while. Don’t let the cold weather or seasonal affective disorder win.",What if a Winter Coat Wasn’t Just a Workhorse?,2023-01-11T13:38:17+0000,article,Style,News,Fashion and Apparel;Coats and Jackets;Wool and Woolen Goods;Shopping and Retail;Content Type: Service
1089,"After her son-in-law refused her offer to pay someone to accompany her 9-year-old granddaughter from the bus stop, a worried reader wonders what she can do.","After school, my granddaughter, 9, walks a quarter of a mile — by herself — from the bus stop to her house while her father works from home. She texts him when she gets on the school bus, and, most days, she is the only child walking in the direction of her house. They live in a fairly safe suburb, but the situation seems dangerous to me. My concern is the constant traffic of gardeners, painters and delivery people through the neighborhood who could harm her. Her father believes the walk is good for her confidence, but I don’t think it’s worth the risk. I’ve offered to pay for someone to meet the bus, walk her home and get her started on homework, but I was refused. My daughter defers to her husband. This situation keeps me up at night! Any suggestions?",Isn’t My Granddaughter Too Young to Walk Home Alone?,2023-01-11T14:00:04+0000,article,Style,News,"Customs, Etiquette and Manners;Content Type: Service;internal-sub-only"
1090,"Sinkholes, power outages, flooding and more.",Another week of storms.,Damage Mounts in California From Days of Heavy Rain,2023-01-11T14:00:04+0000,article,U.S.,briefing,California
1091,The capsule that carried three astronauts to orbit was damaged in December and will be replaced by another Soyuz spacecraft.,The Russian space agency said on Wednesday that it would send an empty Soyuz capsule to the International Space Station in February to replace a damaged spacecraft currently docked there.,Russia to Launch Space Station Rescue Mission to Bring Astronauts Home,2023-01-11T14:08:29+0000,article,Science,News,Space and Astronomy;Russia;Rescues;Soyuz Project;International Space Station
1092,Did the awards get their legitimacy back? You can’t regain what you never had.,"The big winner of last night’s Golden Globes was the Golden Globes. Please hold your applause. As is sometimes the case with awards, whether or not the victory was merited was beside the point. It was foreordained.",The Golden Globes Were Too Big to Fail,2023-01-11T14:15:36+0000,article,Arts,News,"Television;Golden Globes (Awards);Hollywood Foreign Press Assn;National Broadcasting Co;Movies;Carmichael, Jerrod;Black People;Blacks;Discrimination;Corruption (Institutional)"
1093,NOTAM alerts — short for Notice to Air Missions — are crucial to planning flights.,The disruption on Wednesday was caused by an outage to a system that the Federal Aviation Administration uses to send real-time safety alerts to pilots.,What is NOTAM? Here’s what caused the F.A.A. outage.,2023-01-11T14:18:57+0000,article,Business Day,News,AIRLINES AND AIRPLANES;Federal Aviation Administration;Computer Network Outages
1094,"People in Alameda County have barely recovered from the last storm, which caused severe flooding on New Year’s Eve.","CASTRO VALLEY, Calif. — As the sun set in Castro Valley on Tuesday, the rain had eased, but forecasters warned residents to expect more storms to pound the northern part of the state in the coming days.",Residents of a battered community in the Bay Area prepare for more rain.,2023-01-11T14:32:22+0000,article,U.S.,News,California;ALAMEDA COUNTY (CALIF);Weather;Rain;Floods;Disasters and Emergencies
1095,"The awards show returned, and so did major dressing up.","So the Golden Globes returned, two years after disappearing from our screens, first because of a pandemic-induced lockdown and then because of scandal — financial, ethical and racial. And with their disappearance went the first major red carpet of that phenomenon otherwise known as the Extended Awards Season Fashion Show.","On the Golden Globes Red Carpet, a Night of Statement-Making",2023-01-11T14:34:07+0000,article,Style,News,"Fashion and Apparel;Golden Globes (Awards);Carmichael, Jerrod;your-feed-fashion"
1096,"The law, enacted in response to a decision in June striking down a restrictive gun control law, imposed new requirements on carrying guns in public.","WASHINGTON — The Supreme Court on Wednesday allowed New York to enforce, for now, a law placing strict limits on guns outside the home that was enacted in response to a landmark ruling in June.",Supreme Court Leaves New York’s Gun Law in Place for Now,2023-01-11T14:47:59+0000,article,U.S.,News,New York State;Gun Control;Law and Legislation;Second Amendment (US Constitution);Supreme Court (US);Decisions and Verdicts
1097,The National Taxpayer Advocate expressed hope that better days were ahead for the tax collection agency.,"WASHINGTON — The Internal Revenue Service will begin the 2023 tax season bogged down in about 10 million unprocessed tax returns from prior years and struggling to answer taxpayer phone calls, putting the embattled tax agency in a fraught position as Republicans try to gut its funding.",I.R.S. Backlogs Continue as Republicans Mount Offensive,2023-01-11T15:00:08+0000,article,Business Day,News,Income Tax;Internal Revenue Service;Taxpayer Advocate Service;United States Politics and Government;Inflation Reduction Act of 2022;High Net Worth Individuals;House of Representatives;Republican Party
1098,"The company’s chairman, Bernard Arnault, continues to promote his children to the luxury goods group’s key posts.","A new year brings a leadership shuffle to the ranks of Louis Vuitton Moët Hennessey, the world’s largest luxury goods group by sales, as its chairman and chief executive, Bernard Arnault, continues to promote his children to key posts within his empire.","LVMH Shuffles Leadership at Dior and Louis Vuitton, Its Top Brands",2023-01-11T15:12:02+0000,article,Business Day,News,"Appointments and Executive Changes;Luxury Goods and Services;Fashion and Apparel;LVMH Moet Hennessy Louis Vuitton SA;ARNAULT, BERNARD;Christian Dior SA;Arnault, Delphine;Louis Vuitton;Beccari, Pietro"
1099,"More winter snow in the Sierra Nevada will mean more water for California’s reservoirs in the spring. “Water-wise, we’d rather have a big snowpack than a whole bunch of rain,” a meteorologist said.",There is at least one silver lining to the punishing storms that have been sweeping across the Pacific Ocean and battering California recently: The snow they have dumped in the Sierra Nevada will do wonders for the state’s beleaguered reservoirs.,A silver lining of the storms: Mountain snowpack will feed California’s reservoirs.,2023-01-11T15:28:28+0000,article,U.S.,News,Snow and Snowstorms;Water;Reservoirs;Weather;Drought;Pacific Northwestern States (US);California;Sierra Nevada Region (US)
1100,"Viktor Medvedchuk, a Ukrainian politician who is close to the Russian president, was handed over to Moscow in September as part of a prisoner swap while awaiting trial on treason charges.","Ukraine has stripped Viktor Medvedchuk — a former oligarch and a close friend of President Vladimir V. Putin of Russia — of his Ukrainian citizenship, the government says, in an announcement that highlights Kyiv’s effort to excise the influence of prominent pro-Moscow politicians within the country.",Ukraine strips a wealthy pro-Russian politician of his citizenship.,2023-01-11T15:31:39+0000,article,World,News,"Russian Invasion of Ukraine (2022);International Relations;Medvedchuk, Viktor V;Manafort, Paul J;Kyiv (Ukraine);Moscow (Russia);Russia;Ukraine;Russian Interference in 2016 US Elections and Ties to Trump Associates"
1101,“The Banshees of Inisherin” and “Everything Everywhere All at Once” pick up important nods. Michelle Williams is shut out.,"The dark Irish comedy “The Banshees of Inisherin” and the sci-fi hit “Everything Everywhere All at Once” led this year’s nominations for the Screen Actors Guild Awards, which were announced on Wednesday morning. What’s more, both films tied a SAG record: Each scored four individual acting nominations plus an ensemble nod, a five-nomination tally that has only been managed in the past by “Shakespeare in Love,” “Chicago” and “Doubt.”","SAG Award Nominations 2023: The Complete List, Snubs and Surprises",2023-01-11T15:32:44+0000,article,Movies,News,Movies;Actors and Actresses;Screen Actors Guild;Television
1102,"The Heat were 40 for 40 on free throws, winning the game on Jimmy Butler’s 35th point (and 23rd free throw) of the game.",What’s the most exciting play in basketball? A posterizing dunk? A block swatted 10 rows into the stands? A sweet-swishing 3-pointer from downtown?,"With a Record Night at the Free-Throw Line, Miami Sinks the Thunder",2023-01-11T15:34:44+0000,article,Sports,News,"Basketball;Miami Heat;Butler, Jimmy;Chamberlain, Wilt;Dudley, Chris"
1103,"Now that California’s tobacco prohibitions are in place, some Camel and Newport items are billed as newly “fresh” or “crisp” non-menthol versions.","R.J. Reynolds has wasted no time since California’s ban on flavored tobacco went into effect in late December. “California, We’ve Got You Covered,” the company declared in bold letters on a flier mailed to its cigarette customers.",R.J. Reynolds Pivots to New Cigarette Pitches as Flavor Ban Takes Effect,2023-01-11T15:52:20+0000,article,Health,News,"Smoking and Tobacco;Law and Legislation;Containers and Packaging;Regulation and Deregulation of Industry;Medicine and Health;E-Cigarettes;Menthol;ALTRIA GROUP INC;Food and Drug Administration;Reynolds, R J, Tobacco Co"
1104,January is the month for taking it easy.,"Lately I keep thinking about the artist Roz Chast’s New Yorker cover from 2018, depicting January as the “cruelest month” in the form of an Advent calendar. The days are full of ice storms, frostbite, sleet and flu — a hilariously exaggerated yet accurate take on what seems like a never-ending month. It is true that after the fa-la-la-or-else frenzy of the holidays, a dry January, a gym January or even a new-you January can feel like a shivering slog.",Go Low and Slow,2023-01-11T16:00:03+0000,article,Food,Letter,Cooking and Cookbooks;Content Type: Service
1105,Fliers stranded by an F.A.A. system failure on Wednesday commended pilots and staff even as passenger advocates called the shutdown “shocking” and potentially avoidable.,"Frequent fliers know that feeling well, particularly as air travel has roared back from pandemic lows: Their flight has been delayed, and then they receive little information about when — or if — it will take off, stoking feelings of anger and hopelessness.","Another Week, Another Meltdown, Only This Time You Can’t Blame the Airlines",2023-01-11T16:17:16+0000,article,Travel,News,"AIRLINES AND AIRPLANES;Delays (Transportation);Aviation Accidents, Safety and Disasters;Airports;Federal Aviation Administration"
