,abstract,lead_paragraph,headline,pub_date,document_type,section_name,type_of_material,keywords
1681,"With no Riviera red carpets to trip over, our film writers discuss what the festival means to movies, moviegoers and especially Hollywood at this pivotal moment.","The Cannes Film Festival has been derailed a handful of times since the inaugural edition was postponed because of World War II. For the most part, the show has gone on since 1946, but not this year. The 73rd iteration, scheduled to start May 12, is no more. Instead, in June, the festival will release a list of movies that had been chosen for this year, anointing them with the coveted Cannes label. Our critics Manohla Dargis and A.O. Scott and our awards season columnist, Kyle Buchanan, all festival veterans, reflect on what makes this event so essential for movie lovers.",What Do We Lose When Cannes Is Canceled?,2020-05-12T18:43:51+0000,article,Movies,News,"Movies;Cannes International Film Festival;Fremaux, Thierry;France;Parasite (Movie);Quarantine (Life and Culture)"
1682,"A guide to the best dance online this week, with a class to get your heart pumping (“dress cute, and stay on mute”).","Since Alvin Ailey American Dance Theater began rolling out its online programming in March, I’ve been waiting for Ailey’s always uplifting “Cry” to make an appearance. It arrived, appropriately, just in time for Mother’s Day. Ailey created this bracing 16-minute solo in 1971 as a birthday present to his mother, dedicating it to “all black women everywhere — especially our mothers.” Through Thursday at 6 p.m. Eastern, the company is presenting a 1972 performance by its original interpreter, the ravishing Judith Jamison, at alvinailey.org. It is still a gift.","Ailey, Balanchine and a Lesson in Mourning",2020-05-12T18:50:38+0000,article,Arts,News,"Dancing;AILEY, ALVIN, AMERICAN DANCE THEATER;Danspace Project;New York City Ballet;AILEY, ALVIN;Danchig-Waring, Adrian;Balanchine, George;Robbins, Jerome;Jamison, Judith;The Four Temperaments (Ballet);Afternoon of a Faun (Ballet);Quarantine (Life and Culture);Hyltin, Sterling;Angle, Tyler;Gordon, Joseph (Dancer);Mearns, Sara;Divertimento No 15 (Ballet);Campt, Tina;Hartman, Saidiya;Leigh, Simone (1968- );Okpokwasili, Okwui;Cry (Dance);Video Recordings, Downloads and Streaming"
1683,"David Eric Lambert, 40, lurked in stores and followed women around, pointing his phone at their breasts and buttocks, but because he was in public, he committed no crime, an appeals court concluded.","He followed women around a Dollar Tree, a Hobby Lobby and a Walmart, each time holding a camera clearly trained on their breasts or buttocks, Tennessee prosecutors said.","Trailing Women With a Camera Was Legal, Appeals Court Rules",2020-05-12T18:54:27+0000,article,U.S.,News,"Privacy;Sexual Harassment;Voyeurism (Criminal);Video Recordings, Downloads and Streaming;Tennessee;Decisions and Verdicts;Sullivan County (Tenn);Lambert, David Eric"
1684,"Modern Love in miniature, featuring reader-submitted stories of no more than 100 words.","When you were 18 and I was 17, and I decided to leave high school, my grandmother asked for a picture of me for her bookshelf. She wanted a portrait to place next to the framed photos of her other grandchildren, all smiling in caps and gowns. I gave her the picture that you had taken in the field behind my house, cropped to hide my unbuttoned dress, my splotchy chest. Although our relationship didn’t last, for the next 30 years I had to look at a picture of me looking at you. — Bethany Dorau",Tiny Love Stories: ‘A Picture of Me Looking at You’,2020-05-12T19:00:08+0000,article,Style,News,Love (Emotion);Modern Love (Times Column);Dating and Relationships;Mother's Day;Coronavirus (2019-nCoV)
1685,Ryan Murphy’s revisionist series is laughably self-satisfied and willfully naïve about complex real-world problems. I also kind of enjoyed it.,"I was 12 years old when I first fell in love with the dreams spun by “classic” Hollywood: the myth of simpler times, the seductive glamour of men and women who often spoke in a quasi-British accent.","In Netflix’s ‘Hollywood,’ One Movie Fixes Racism. Hooray!",2020-05-12T19:00:11+0000,article,Opinion,Op-Ed,Movies;Discrimination;Race and Ethnicity;Women and Girls;ACTORS AND ACTRESSES;Homosexuality and Bisexuality;Netflix Inc;Hollywood (TV Program)
1686,The simple accessory of a mask tells the story of a presidency and a pandemic.,"I’ve heard of Muslim women in America being taunted for wearing hijabs, I’ve heard of Jewish men being mocked for wearing yarmulkes and now I’ve heard it all: A friend of mine was cursed by a passing stranger the other day for wearing a protective mask.",Nobody Is Protected From President Trump,2020-05-12T19:01:29+0000,article,Opinion,Op-Ed,"Coronavirus (2019-nCoV);Protective Clothing and Gear;Masks;United States Politics and Government;Trump, Donald J"
1687,"His 10-minute, two-character play will test the possibilities of a new form that puts faces, more than bodies, at the center of the action.","In Bill Irwin’s lockdown performance space, his apartment in the Flatiron district of Manhattan, his laptop perches on a stack of books. Off to the side, DVDs from the Kennedy Center Honors make a platform for his iPad. As tech setups for live performance go, it all sounds a little precarious.",Can Physical Comedy Work on Zoom? Bill Irwin Wants to Find Out,2020-05-12T19:11:51+0000,article,Theater,News,"Theater;Old Globe Theater Co;Irwin, Bill;Fitzgerald, Christopher (1972- );In-Zoom (Play);Quarantine (Life and Culture);Videophones and Videoconferencing;Video Recordings, Downloads and Streaming"
1688,Five housebound photographers used everyday items to create images that speak to both their inner lives and the world beyond their walls.,"Two years ago, Diane Seuss released her poetry collection “Still Life With Two Dead Peacocks and a Girl,” named for a canvas painted by Rembrandt sometime around 1639. One of the poems, “Still Life With Turkey,” about a different, unspecified canvas, likely an 18th-century work by Jean-Baptiste-Siméon Chardin, begins with the lines “The turkey’s strung up by one pronged foot, / the cord binding it just below the stiff trinity / of toes, each with its cold bent claw.” And then: “My eyes are in love with it as they are in love with all / dead things that cannot escape being looked at.”","Still Life With Fly Swatter, or Hourglass, or Lemons",2020-05-12T19:12:38+0000,article,T Magazine,News,Photography;Art;Birds;Fruit;Beauty (Concept);Skull (Body Part);Flowers and Plants;Coronavirus (2019-nCoV)
1689,"Born in lily-white Oregon, it’s a sport that’s long claimed to be for everyone — even as African-American joggers have been persistently subjected to harassment and worse.","Free! Easy! Relaxing! That’s how jogging was marketed in the late 1960s, when the idea of heading out on a regular run was unfamiliar to most Americans. Unlike other physical fitness programs that required heavy, expensive gear, jogging was accessible to all, boosters claimed.",Jogging Has Always Excluded Black People,2020-05-12T19:27:30+0000,article,Opinion,Op-Ed,Running;Black People;Blacks;Exercise;Whites;Discrimination;Eugene (Ore)
1690,An analysis by The New York Times found some cities in Latin America have seen spikes in fatalities that match the worst of the pandemic elsewhere.,"Deaths doubled in Lima, rivaling the worst month of the pandemic in Paris. They tripled in Manaus, a metropolis tucked deep in Brazil’s Amazon — a surge similar to what London and Madrid endured.",Latin America’s Outbreaks Now Rival Europe’s. But Its Options Are Worse.,2020-05-12T19:43:42+0000,article,World,News,Latin America;Deaths (Fatalities);Coronavirus (2019-nCoV);Epidemics;Politics and Government;Economic Conditions and Trends;Quarantines;Shortages;Hospitals;Brazil;Ecuador;Manaus (Brazil);Peru;Income Inequality
1691,"For decades, the consensus has been that F.D.A. regulations require that the abortion pill be obtained in a clinic. But that’s changing.","Last fall, months before America’s first outbreak of the coronavirus, Francine Coeytaux and Elisa Wells, co-founders of the abortion rights advocacy group Plan C, were reaching out to doctors with a question they said was urgent:","Amid Covid-19, a Call for M.D.s to Mail the Abortion Pill",2020-05-12T19:45:42+0000,article,Opinion,Op-Ed,"Telemedicine;ABORTION;Drugs (Pharmaceuticals);Birth Control and Family Planning;Mifeprex (RU-486);Abortion Drugs;Coronavirus (2019-nCoV);Women and Girls;Regulation and Deregulation of Industry;Danco Laboratories;Food and Drug Administration;Plan C (Fashion Label);University of California, Davis;TelAbortion Project;Obama, Barack;Atlanta (Ga);India;Netherlands;United States"
1692,"With an 8th-grade education, she emigrated to Brooklyn, where she invested her savings in real estate, rented out apartments and ran two laundromats.",This obituary is part of a series about people who have died in the coronavirus pandemic. Read about others here.,"Edith Richemond, a Haitian Bootstrap Success Story, Dies at 88",2020-05-12T19:51:17+0000,article,Obituaries,Obituary (Obit),"Deaths (Obituaries);Coronavirus (2019-nCoV);Richemond, Edith (1932-2020)"
1693,"With a few additions and smart timing, a simple pot of boiling water can become a complete meal.","Everyone knows the beauty of a whole dinner cooked on a single sheet-pan, but not everyone realizes that you can also make a whole, well-rounded meal with just a boiling pot of salted water. The next time you’re waiting for a pot of water to boil, ask yourself: How can I make this a meal? Here are a few places to start.","If You Can Boil Water, You Can Make Dinner",2020-05-12T19:51:36+0000,article,Food,News,Cooking and Cookbooks;Recipes;Quarantine (Life and Culture);Water
1694,The convergence coincides with growing uncertainty about the effects of changing public policy.,The convergence coincides with growing uncertainty about the effects of changing public policy.,"Coronavirus Models Are Nearing Consensus, but Reopening Could Throw Them Off Again",2020-05-12T19:52:01+0000,multimedia,The Upshot,Interactive Feature,Coronavirus (2019-nCoV);Statistics
1695,Here’s what you need to know.,(Want to get this briefing by email? Here’s the sign-up.),"Wuhan Tests, Modi Rescue Package, Reopenings: Your Wednesday Briefing",2020-05-12T19:56:07+0000,article,Briefing,briefing,
1696,"Across the United States, booksellers are wrestling with how to safely open their stores. Some are racing ahead. Others feel it’s too risky.","Last fall, Kyle Hall’s bookstore was destroyed by a tornado. This spring, it was almost wiped out by a pandemic.","For Bookstore Owners, Reopening Holds Promise and Peril",2020-05-12T19:59:29+0000,article,Books,News,Books and Literature;Book Trade and Publishing;Shopping and Retail;Small Business;Barnes & Noble Inc;Books-A-Million Inc;California;Dallas (Tex);Texas;Coronavirus (2019-nCoV);Shutdowns (Institutional);Quarantines;Coronavirus Reopenings
1697,The downbeat assessment of Dr. Anthony S. Fauci and Dr. Robert R. Redfield contradicted President Trump’s growing insistence that the nation has put the coronavirus behind it.,"WASHINGTON — Two of the federal government’s top health officials painted a grim picture of the months ahead on Tuesday, warning a Senate panel that the coronavirus pandemic was far from contained, just a day after President Trump declared that “we have met the moment and we have prevailed.”","At Senate Hearing, Government Experts Paint Bleak Picture of the Pandemic",2020-05-12T20:06:56+0000,article,U.S.,News,"Coronavirus (2019-nCoV);Fauci, Anthony S;Redfield, Robert R;Senate Committee on Health, Education, Labor and Pensions;Senate;National Institute of Allergy and Infectious Diseases;Centers for Disease Control and Prevention;Trump, Donald J;United States Economy;United States Politics and Government;Coronavirus Aid, Relief, and Economic Security Act (2020);Epidemics;Quarantines;States (US);Deaths (Fatalities)"
1698,Many travelers seeking refunds are instead given only credit for a future trip. How one nonprofit is managing to give people their money back.,Travel and travel planning are being disrupted by the worldwide spread of the coronavirus. This column looks at the companies and organizations that have stood out during this time.,"Amid a Sea of Vouchers, Road Scholar Offers Cash",2020-05-12T20:17:12+0000,article,Travel,News,Road Scholar (Elderhostel Inc);Travel and Vacations;Customer Relations;Nonprofit Organizations;Epidemics;Coronavirus (2019-nCoV)
1699,"Georgia has allowed its residents to arrest one another since 1863. But after the shooting death of Ahmaud Arbery, critics are calling for such laws to be repealed.","After Ahmaud Arbery was shot dead by two white men on a quiet residential road in coastal Georgia, a prosecutor cited a Civil War era state law to justify the killing.",The Citizen’s Arrest Law Cited in Arbery’s Killing Dates Back to the Civil War,2020-05-12T20:18:16+0000,article,U.S.,News,"Georgia;Law and Legislation;Murders, Attempted Murders and Homicides;Arbery, Ahmaud (1994-2020);McMichael, Gregory (1955- );McMichael, Travis (1986- );Herring, Kenneth E (d 2019);Payne, Hannah R;BRUNSWICK (GA);Clayton County (Ga);Demonstrations, Protests and Riots"
1700,He was scant on details. But the relief is more than economists predicted and comes as Indian cities are hemorrhaging jobs and workers.,"NEW DELHI — In a televised address Tuesday night, India’s prime minister, Narendra Modi, announced an  economic rescue package of more than $260 billion for a nation that, although relatively successful in controlling coronavirus infections, has been left economically devastated.",Modi Announces $260 Billion Coronavirus Rescue Package for India,2020-05-12T20:36:07+0000,article,World,News,"Coronavirus (2019-nCoV);Politics and Government;Gross Domestic Product;Modi, Narendra;India;Economic Conditions and Trends;Quarantines;Deaths (Fatalities);Stimulus (Economic)"
1701,"A Palestinian surgeon, a Jewish patient, a Nazi medical text — and an unlikely bond.","JERUSALEM — The explosion flung him skyward, legs first, before he crashed to the ground.","In Israel, Modern Medicine Grapples With Ghosts of the Third Reich",2020-05-12T20:36:24+0000,article,World,News,"Atlas of Topographical and Applied Human Anatomy (Book);Pernkopf, Eduard;ANATOMY AND PHYSIOLOGY;Surgery and Surgeons;Israel;Holocaust and the Nazi Era;Cadavers;University of Vienna;Research;Ethics and Official Misconduct;Books and Literature;Academic and Scientific Journals"
1702,"His books broke new ground in political science, emphasizing politicians’ interactions not in Washington but in their home districts.","Richard F. Fenno Jr., a scholar whose close-range studies of how Congress and other parts of government actually work broke new ground in political science by focusing less on government processes and more on how the people’s representatives interact with their constituents back home, died on April 21 in Rye, N.Y. He was 93.","Richard Fenno, Who Studied Congress Close Up, Dies at 93",2020-05-12T20:39:46+0000,article,U.S.,Obituary (Obit),"Fenno, Richard F Jr (1926-2020);Deaths (Obituaries);United States Politics and Government;Books and Literature;House of Representatives;Senate;University of Rochester"
1703,"The proceedings, billed as Dr. Anthony Fauci’s high noon, became a surreal pageant of dystopian government and politicized face wear.",The proceedings were carried on cable news. But the aesthetic was low-budget “Westworld.”,Fauci Hearing: Who Were Those Masked (and Unmasked) Senators?,2020-05-12T21:04:42+0000,article,Arts,News,"United States Politics and Government;Coronavirus (2019-nCoV);Television;Fauci, Anthony S;Kaine, Timothy M;Paul, Rand;Senate;Masks;Protective Clothing and Gear"
1704,Full results and live analysis of the special election to succeed former Representative Katie Hill.,Full results and live analysis of the special election to succeed former Representative Katie Hill.,California Special Election Results: 25th Congressional District,2020-05-12T21:06:43+0000,multimedia,U.S.,Interactive Feature,Elections;California;Presidential Election of 2020
1705,See full results and maps from the Wisconsin special election.,See full results and maps from the Wisconsin special election.,Wisconsin Special Election Results: Seventh Congressional District,2020-05-12T21:06:45+0000,multimedia,U.S.,Interactive Feature,Wisconsin;Elections;Presidential Election of 2020
1706,Detailed results and maps from the Nebraska presidential primary election.,Detailed results and maps from the Nebraska presidential primary election.,Nebraska Election Results: Live Presidential Primary 2020,2020-05-12T21:06:46+0000,multimedia,U.S.,Interactive Feature,Presidential Election of 2020;Primaries and Caucuses;Nebraska;Elections
1707,Detailed results and maps from the Nebraska primary election.,Detailed results and maps from the Nebraska primary election.,Live: Nebraska State Primary Election Results 2020,2020-05-12T21:06:46+0000,multimedia,U.S.,Interactive Feature,Primaries and Caucuses;Nebraska;Presidential Election of 2020;Elections
1708,"In leading a watchdog group, she championed campaign finance reform. John McCain called her “our general and our strategist” in pushing that fight in Congress.","Ann McBride Norton, who rose from being a part-time volunteer at Common Cause, the nonpartisan public-interest group, to becoming the first woman to lead the organization, died on May 5 at her home in Washington. She was 75. ","Ann McBride Norton, First Woman to Run Common Cause, Dies at 75",2020-05-12T21:07:07+0000,article,U.S.,Obituary (Obit),"McBride, Ann (1944-2020);Deaths (Obituaries);Common Cause (US);Campaign Finance;Lobbying and Lobbyists;China;United States Politics and Government"
1709,Get live updates from our reporters on the special elections in California and Wisconsin.,Get live updates from our reporters on the special elections in California and Wisconsin.,Live Analysis: California and Wisconsin Special Election Results,2020-05-12T21:07:32+0000,multimedia,U.S.,Interactive Feature,California;Wisconsin;Presidential Election of 2020;Elections
1710,Here’s what you need to know at the end of the day.,(Want to get this briefing by email? Here’s the sign-up.) ,"Anthony Fauci, Supreme Court, ‘Hamilton’: Your Tuesday Evening Briefing",2020-05-12T21:36:09+0000,article,Briefing,briefing,
1711,Ms. Stephens was fired from her job after she announced that she would live as a woman. Her complaint is now before the Supreme Court.,"Aimee Stephens, whose potentially groundbreaking case before the Supreme Court could have major implications for the fight for civil rights for transgender people, died on Tuesday at her home in Redford, Mich., outside Detroit. She was 59.","Aimee Stephens, Plaintiff in Transgender Case, Dies at 59",2020-05-12T21:41:00+0000,article,U.S.,Obituary (Obit),"Transgender and Transsexuals;Deaths (Obituaries);Civil Rights and Liberties;American Civil Liberties Union;Supreme Court (US);Stephens, Aimee"
1712,Richard Grenell has given the list to the Justice Department as the president and his allies press to reshape perception of the Russian investigation.,"WASHINGTON — The nation’s intelligence chief has declassified an Obama-era document related to President Trump’s former national security adviser Michael T. Flynn, according to the Office of the Director of National Intelligence, in a highly unusual move that prompted accusations that he was trying to discredit the Justice Department’s Trump-Russia investigation.",Intelligence Chief Declassifies List of Obama-Era Names in Unusual Step,2020-05-12T21:44:25+0000,article,U.S.,News,"Russian Interference in 2016 US Elections and Ties to Trump Associates;United States Politics and Government;Classified Information and State Secrets;Surveillance of Citizens by Government;Espionage and Intelligence Services;Wiretapping and Other Eavesdropping Devices and Methods;Federal Bureau of Investigation;Justice Department;Office of the Director of National Intelligence;Barr, William P;Flynn, Michael T;Grenell, Richard;Rice, Susan E;Trump, Donald J"
1713,"Chancellor Angela Merkel last month made 1.0 sound like a line in the sand for the country’s R0 variable. But that has changed, along with the circumstances.","BERLIN — When Chancellor Angela Merkel explained “R-naught,” or the reproduction variable, for the coronavirus during a news conference last month, she identified 1.0 as a key threshold.",Germany’s ‘R-Naught’: Are Three Days Over 1.0 Cause for Worry?,2020-05-12T21:47:49+0000,article,World,News,"Coronavirus (2019-nCoV);Germany;Merkel, Angela;Koch, Robert, Institute;Epidemics;Tests (Medical);Politics and Government;Coronavirus Reopenings"
1714,"How a small florist in Oakland, Calif., navigated a minefield of rules to sell on the make-or-break Mother’s Day weekend.","OAKLAND, Calif. — Elizabeth Wardman was driving to San Francisco’s wholesale flower market last week when she heard on the radio that California was going to allow florists to reopen for Mother’s Day as part of an easing of coronavirus lockdown rules.",A Flower Shop Reinvented to Reopen,2020-05-12T21:49:42+0000,article,Business Day,News,"Small Business;Florists;Shopping and Retail;Mother's Day;Wardman, Elizabeth;Wisteria Rockridge (Oakland, Calif, Florist);Oakland (Calif);ALAMEDA COUNTY (CALIF);Coronavirus (2019-nCoV);Quarantines"
1715,Betsy DeVos just rewrote the regulations for how schools and colleges respond to sexual misconduct.,This article is part of the Debatable newsletter. You can sign up here to receive it Tuesdays and Thursdays.,Will the Trump Administration’s New Sexual Assault Rules Hurt Survivors?,2020-05-12T22:00:03+0000,article,Opinion,Op-Ed,"Title IX (Gender Discrimination Legislation);DeVos, Elizabeth (1958- );Sexual Harassment"
1716,"She owned and operated the 145th Street Animal Hospital and lived by the principle that “if you have it to give, you give,” caring for animals and opening her home to friends in need.",This obituary is part of a series about people who have died in the coronavirus pandemic. Read about others here.,"Dr. Julie Butler, Vet Who Cared for Harlem and Its Pets, Dies at 62",2020-05-12T22:08:44+0000,article,Obituaries,Obituary (Obit),"Butler, Julie R (1957-2020);Deaths (Obituaries);Veterinary Medicine;Harlem (Manhattan, NY);Black People;Blacks;Coronavirus (2019-nCoV)"
1717,An ex-convict with a gun was arrested as he left the house on Staten Island where the bodies were found.,The 911 caller told police on Monday evening that shots had been fired inside a modest two-story home on Staten Island where a pregnant woman lived with her boyfriend and three children.,Pregnant Woman and Her Longtime Boyfriend Murdered in Home Invasion,2020-05-12T22:11:58+0000,article,New York,News,"Murders, Attempted Murders and Homicides;Desousa, Ana (d 2020);Rodriguez, Alafia (d 2020);Moreno, Phillip (May 11, 2020 Murder);Staten Island (NYC)"
1718,"Despite progress on a vaccine, there is no guarantee it will be effective, experts said, and testing and contact tracing are still short of the levels needed.",The scientists and public health officials who are leading the federal government’s response to the coronavirus pandemic on Tuesday painted a sobering picture of a country ill-prepared to reopen and contain the spread of the virus in the coming months.,Top Science and Health Officials Offer Sobering View of Reopening Readiness,2020-05-12T22:25:33+0000,article,Health,News,"Coronavirus (2019-nCoV);Shutdowns (Institutional);Quarantines;Tests (Medical);Medicine and Health;Vaccination and Immunization;Epidemics;United States Politics and Government;Centers for Disease Control and Prevention;Food and Drug Administration;Senate Committee on Health, Education, Labor and Pensions;Fauci, Anthony S;Giroir, Brett P;Hahn, Stephen M (1960- );Redfield, Robert R;Paul, Rand;Coronavirus Reopenings"
1719,"The proposal was immediately rejected by Senate Republicans, who called it too large and far-reaching.","WASHINGTON — House Democrats on Tuesday unveiled a $3 trillion pandemic relief measure, an ambitious package with aid for struggling states and another round of direct payments to Americans that Republicans instantly dismissed as an exorbitantly priced and overreaching response to the coronavirus crisis.",House Democrats Unveil $3 Trillion Pandemic Relief Proposal,2020-05-12T22:33:41+0000,article,U.S.,News,"United States Politics and Government;Coronavirus Aid, Relief, and Economic Security Act (2020);United States Economy;Law and Legislation;Federal Taxes (US);Coronavirus (2019-nCoV);Politics and Government;Federal Aid (US);States (US);Democratic Party;House of Representatives;Senate;Pelosi, Nancy;McConnell, Mitch;United States"
1720,"A text from the Trump campaign usually LOOKS LIKE THIS, while Biden texts often go on and on and ….","Hi. Welcome to On Politics, your guide to the day in national politics. I’m Nick Corasaniti, your host on Tuesdays for our coverage of all things media and messaging.",When the Campaigns Have Your Digits,2020-05-12T22:41:11+0000,article,U.S.,News,"Political Advertising;Text Messaging;Presidential Election of 2020;Biden, Joseph R Jr;Trump, Donald J"
1721,The move by the nation’s largest four-year public university system comes as many other schools insist they will find a way to bring students back to campus despite the coronavirus.,"SACRAMENTO — In the most sweeping sign yet of the long-term impact of the coronavirus on American higher education, California State University, the nation’s largest four-year public university system, said on Tuesday that classes at its 23 campuses would be canceled for the fall semester, with instruction taking place almost exclusively online.","Fearing a Second Wave, Cal State Will Keep Classes Online in the Fall",2020-05-12T22:52:01+0000,article,U.S.,News,Colleges and Universities;E-Learning;California State University;Coronavirus (2019-nCoV);Shutdowns (Institutional);Quarantines;Coronavirus Reopenings;California
1722,Allies of the former president say any attempt to silence him will fail.,"WASHINGTON — With his hold on the Senate in increasing jeopardy, Senator Mitch McConnell, Republican of Kentucky and the majority leader, sought to rally his forces this week by rekindling a rivalry with a familiar foe: Barack Obama.","McConnell, With Majority at Risk, Returns to an Old Target: Obama",2020-05-12T22:58:34+0000,article,U.S.,News,"United States Politics and Government;Presidential Election of 2020;Coronavirus (2019-nCoV);Democratic Party;Republican Party;Biden, Joseph R Jr;McConnell, Mitch;Trump, Donald J;Trump, Lara (1982- );Obama, Barack"
1723,A journal of the Plague Year: Week 9.,"BELGRADE LAKES, Maine — Two things you can say about spring in Maine. One, that May comes in like a lion and goes out like a lamb. And also that June showers bring July flowers.",The Coronavirus Mental Health Crisis Hits Home,2020-05-12T23:00:07+0000,article,Opinion,Op-Ed,Coronavirus (2019-nCoV);Anxiety and Stress;Quarantines;Mental Health and Disorders;Maine
1724,"As a black man living in Georgia, I am all too aware of the state’s history of lynching.","Well before the tragic killing of Ahmaud Arbery, a young black man, in Glynn County, Ga., on Feb. 23, I had a conversation with a very close white friend of mine. She wanted to exercise outside. I preferred the treadmill. I told her that I find it easier to walk or jog on the treadmill. She insisted the air is better for me. Again, I protested. Yet, I had not disclosed the whole truth.",Ahmaud Arbery and the Ghosts of Lynchings Past,2020-05-12T23:00:08+0000,article,Opinion,Op-Ed,"Race and Ethnicity;Whites;Black People;Blacks;Lynching;Arbery, Ahmaud (1994-2020);Philosophy;Murders, Attempted Murders and Homicides;Georgia;Discrimination;Vigilantes"
1725,The virtual art fair tries to condense 160 galleries onto your phone screen. Can art hold your attention amid the infinite scroll?,"An experienced art dealer can recite the cities in order, like the Stations of the Cross: January in Taipei, February in Mexico City, March in Hong Kong or Maastricht, May in New York and on down the art market Via Dolorosa to Miami Beach in December. These cities’ art fairs — Art Basel, Frieze, TEFAF and the rest — have become the stopovers of the global art cavalcade, bringing contemporary painting and sculpture to new audiences, clogging the local airports with private jets, and dragging along an auxiliary band of couch-surfing curators and critics.",My Weekend Binge Online at Frieze,2020-05-12T23:11:03+0000,article,Arts,News,"Art;Frieze New York;Coronavirus (2019-nCoV);Gallery Association Los Angeles;Bader, Darren;Vervoordt, Axel;Brazil"
1726,"In violation of the U.F.C.’s written guidance, there were interviews in the octagon, a lack of social distancing and missing masks.","Minutes after defeating Tony Ferguson in the headline fight of U.F.C. 249 on Saturday night, Justin Gaethje stood in the octagon and examined his bloodied hands.",U.F.C.’s Coronavirus Plan Is Careful. Its Enforcement Has Been Spotty.,2020-05-12T23:13:26+0000,article,Sports,News,"Mixed Martial Arts;Ultimate Fighting Championship;Rogan, Joe;White, Dana (1969- );Gaethje, Justin (1988- );Souza, Ronaldo (1979- );Coronavirus (2019-nCoV);Quarantines;Regulation and Deregulation of Industry"
1727,"The autopsy report, which also showed Mr. Arbery had no drugs or alcohol in his system, came as activists renewed their protests against prosecutors’ handling of the investigation into his death.","ATLANTA — An autopsy report released Tuesday showed that Ahmaud Arbery, the 25-year-old unarmed African-American man pursued by two white men and fatally shot in Glynn County, Ga., in February, was shot twice in the chest and had a third wound on a wrist.",Autopsy Shows Ahmaud Arbery Was Shot Twice in the Chest,2020-05-12T23:19:21+0000,article,U.S.,News,"Murders, Attempted Murders and Homicides;District Attorneys;Police Department (Glynn County, Ga);Arbery, Ahmaud (1994-2020);Carr, Christopher M;Holmes, Joyette M (1975- );McMichael, Gregory (1955- );McMichael, Travis (1986- );BRUNSWICK (GA);Georgia"
1728,"American democracy in the coronavirus era has gone digital or at least more distant, however fitfully and incompletely, as all three branches of government struggle to adapt to a new reality.","WASHINGTON — With typical gravity and a familiar “oyez, oyez, oyez,” the marshal of the Supreme Court announced on Tuesday morning that the justices had convened and, in keeping with ritual, she called on God to “save the United States and this honorable court.”","A Spaniel, a Mute Button and Profound Matters of State",2020-05-12T23:29:12+0000,article,U.S.,News,"Trump, Donald J;Coronavirus (2019-nCoV);Senate;Supreme Court (US);White House Building (Washington, DC);United States Politics and Government;Quarantine (Life and Culture);Epidemics;Telecommuting;Senate Committee on Health, Education, Labor and Pensions"
1729,Top U.S. health officials testified before Congress and warned that the country was a long way from containing the outbreak.,"For the first time since the pandemic began, leaders of the Trump administration’s coronavirus response testified before Congress on Tuesday, and the picture they painted was much grimmer than President Trump’s claim on Monday that “we have prevailed” over the coronavirus.",Coronavirus Briefing: What Happened Today,2020-05-12T23:36:47+0000,article,U.S.,briefing,Coronavirus (2019-nCoV)
1730,"The I.R.S. is giving companies flexibility to allow those decisions, and on pretax accounts for medical expenses and child care, outside an enrollment period.",The Internal Revenue Service on Tuesday made it easier for employers to allow workers to make adjustments to their health insurance plans and flexible spending accounts in response to the coronavirus pandemic.,Employers Can Let Workers Change Health Plans Without Waiting,2020-05-12T23:38:32+0000,article,Business Day,News,Health Insurance and Managed Care;Coronavirus (2019-nCoV);Internal Revenue Service;Treasury Department
1731,"The president has only fleetingly addressed the pandemic’s outsize impact on black Americans, and made no apparent effort to aggressively tackle the racial disparities.","Since he took office, President Trump and his advisers have made a show of trying to chip away at the overwhelming support that Democrats enjoyed from black voters in the 2016 presidential campaign.",Trump Is Courting Black Voters. His Failures on the Virus Are a Problem.,2020-05-12T23:40:23+0000,article,U.S.,News,"Trump, Donald J;Black People;Blacks;Voting and Voters;Polls and Public Opinion;Biden, Joseph R Jr;Democratic Party;Republican Party;Presidential Election of 2020;United States Politics and Government;Coronavirus (2019-nCoV);Deaths (Fatalities)"
1732,"One sick singer attended choir practice, infecting 52 others, two of whom died. A study released by the C.D.C. shows that self-isolation and tracing efforts helped contain the outbreak.","It was a chilly evening in Mount Vernon, Wash., on March 10, when a group of singers met for choir practice at a church, just as they did most Tuesday nights.",Coronavirus Ravaged a Choir. But Isolation Helped Contain It.,2020-05-13T00:09:35+0000,article,Health,News,"Coronavirus (2019-nCoV);Quarantines;Centers for Disease Control and Prevention;Music;Leibrand, Howard;Hamner, Lea;Mount Vernon (Wash);Skagit County (Wash)"
1733,"Taking the helm in 2008, she steered the publishing house, one of the Big Five, through a deep recession and a digital revolution.","Carolyn Reidy, a visionary publishing executive who steered Simon & Schuster through a deep recession and a digital revolution, died on Tuesday in Southampton, N.Y. She was 71.","Carolyn Reidy, the Head of Simon & Schuster, Is Dead at 71",2020-05-13T00:14:33+0000,article,Books,Obituary (Obit),"Reidy, Carolyn;Deaths (Obituaries);Book Trade and Publishing;Books and Literature;Simon & Schuster Inc"
