,abstract,lead_paragraph,headline,pub_date,document_type,section_name,type_of_material,keywords
2157,Close scrutiny of a recent image from the Webb Space Telescope revealed some questionable punctuation.,"The astronomers will tell you it is just an optical illusion, a pair of galaxies caught in the act of mating as seen from the wrong angle. Happens all the time.",The Biggest Question Mark in Astronomy? You’re Looking at It.,2023-08-18T12:55:47+0000,article,Science,News,"your-feed-science;internal-sub-only;Space and Astronomy;Stars and Galaxies;James Webb Space Telescope;Space Telescope Science Institute;Arp, Halton C (1927-2013)"
2158,"Debt rose to more than $1 trillion in the second quarter, a report found — a sign of financial strain for some, even before student loan payments resume.","Americans’ credit card balances rose briskly in the second quarter, hitting a sobering milestone of more than $1 trillion, the Federal Reserve Bank of New York reported this month.",Credit Card Balances Hit New Peak,2023-08-18T13:00:03+0000,article,Your Money,News,Banking and Financial Institutions;Credit Cards;Student Loans;Credit Scores;Personal Finances;Interest Rates;Content Type: Service;Credit and Debt;Consumer Behavior;Federal Reserve Bank of New York;TransUnion LLC
2159,The prospects for a soft landing for the economy and the markets look better than they have in months. Our columnist is still worried.,It’s not easy to say this out loud.,The Outlook for the Economy Has Improved. And Yet.,2023-08-18T13:00:14+0000,article,Business Day,News,United States Economy;Interest Rates;Stocks and Bonds;Inflation (Economics);Content Type: Service;Personal Finances;Jackson Hole (Wyo)
2160,"Forecasters say the storm could bring heavy rain and flash flooding to Southern California, beginning as soon as Saturday morning.",Californians don’t typically spend a lot of time worried about hurricanes and tropical storms.,Hurricane Hilary Churns Toward Baja California,2023-08-18T13:00:16+0000,article,U.S.,briefing,California
2161,U.S. officials say Chinese and Russian spy agencies are trying to steal technology from private American space companies and preparing cyberattacks that could disable satellites in a conflict.,"Chinese and Russian intelligence agencies are targeting American private space companies, attempting to steal critical technologies and preparing cyberattacks aimed at degrading U.S. satellite capabilities during a conflict or emergency, according to a new warning by American intelligence agencies.",Intelligence Agencies Warn Foreign Spies Are Targeting U.S. Space Companies,2023-08-18T13:00:17+0000,article,U.S.,News,Private Spaceflight;Espionage and Intelligence Services;United States International Relations;Cyberwarfare and Defense;Industrial Espionage;Cyberattacks and Hackers;Russian Invasion of Ukraine (2022);Supply Chain;Satellites;National Counterintelligence and Security Center;Starlink Satellite Constellation (SpaceX);Boeing Company;Lockheed Martin Corporation;Russia;Ukraine;China
2162,"The blaze on Tenerife has burned almost 10,000 acres and forced thousands of residents in the north to lock down or flee.","Firefighters on the Spanish island of Tenerife scrambled on Friday to contain a devastating fire, described as the most complicated in the Canary Islands in 40 years, after it blackened forests, prompted lockdowns and forced thousands of people to evacuate.",Thousands Evacuated in Canary Islands After ‘Most Complex’ Fire in 40 Years,2023-08-18T13:43:41+0000,article,World,News,Tenerife (Canary Islands);Wildfires;Evacuations and Evacuees;Fires and Firefighters;Heat and Heat Waves;Canary Islands;Global Warming
2163,"Technically, none. So why has Standard Industries hired several of them?","When Graydon Carter started his digital newsletter, Air Mail, in 2019, the initial advertisers included Hermès, Ralph Lauren and Standard Industries.",How Many Former Vanity Fair Employees Does It Take to Build a Roof?,2023-08-18T14:00:18+0000,article,Style,News,"internal-sub-only;Magazines;Media;Roofs;Vanity Fair;Air Mail (Newsletter);Conde Nast Publications Inc;Standard Industries Incorporated;Carter, Graydon;Winter, David S;Millstone, David James;South, Hamilton;Kelly, Jon (Editor);Brown, Dana (Author);Pushkin Industries;Spiegel & Grau;Puck (Heat Media Inc)"
2164,Ukraine and Russia have lost a staggering number of troops as Kyiv’s counteroffensive drags on. A lack of rapid medical care has added to the toll.,"The total number of Ukrainian and Russian troops killed or wounded since the war in Ukraine began 18 months ago is nearing 500,000, U.S. officials said, a staggering toll as Russia assaults its next-door neighbor and tries to seize more territory.","Troop Deaths and Injuries in Ukraine War Near 500,000, U.S. Officials Say",2023-08-18T14:15:43+0000,article,U.S.,News,Russian Invasion of Ukraine (2022);Defense and Military Forces;Russia;Ukraine;Deaths (Fatalities)
2165,Newly revealed strategy advice from his super PAC seemed to leave the already struggling Florida governor in a no-win situation just days before the first Republican debate.,"The first Republican presidential debate next week was already looking like a stern test for Gov. Ron DeSantis of Florida, who is battling to overcome sagging national poll numbers, a fund-raising crunch and an overhaul of his top campaign staff.","For DeSantis, an Unforced Error Amplifies a Daunting Debate Challenge",2023-08-18T14:21:55+0000,article,U.S.,News,"DeSantis, Ron;Debates (Political);Never Back Down Inc;Presidential Election of 2024;Republican Party;Primaries and Caucuses;United States Politics and Government;Trump, Donald J"
2166,"Articles from around The Times, narrated just for you.","This weekend, listen to a collection of articles from around The New York Times, read aloud by the reporters who wrote them.",Beyoncé and Taylor’s Economy and More: The Week in Reporter Reads,2023-08-18T14:45:02+0000,article,Podcasts,News,
2167,"It remains unclear why the lawyer, Kenneth Chesebro, seemed to be with the conspiracy theorist Alex Jones outside the Capitol or how he came to be with Mr. Jones and his entourage.","Photographs and videos reviewed by The New York Times suggest that Kenneth Chesebro, one of the legal architects of former President Donald J. Trump’s attempts to overturn the results of the 2020 election, was in the crowd outside the Capitol on Jan. 6, 2021, and spent part of that day closely following the conspiracy theorist Alex Jones, who helped lead a mob toward the building.",Architect of Fake Electors Scheme Appeared to Be Outside Capitol on Jan. 6,2023-08-18T14:47:17+0000,article,U.S.,News,"Chesebro, Kenneth;Jones, Alex (1974- );Storming of the US Capitol (Jan, 2021);United States Politics and Government;Trump, Donald J;Right-Wing Extremism and Alt-Right"
2168,"Inhospitable ghosts, a kid werewolf and Japanese zombies make up this month’s scary picks.",The writer-director Stewart Thorndike wrestles with ghosts in her new slow-burn haunted hotel film.,Five Horror Movies to Stream Now,2023-08-18T15:00:03+0000,article,Movies,News,Movies;Bad Things (Movie);Enys Men (Movie);New Religion (Movie);Zom 100: Bucket List of the Dead (Movie);Wolfkin (Movie)
2169,"A dinner in Corona, Queens inspires an Italian-American Saturday supper.","Good morning. It’s been a week and I’m still jazzed by the memory of the broiled pork chop I ate at Park Side in Corona, Queens, with its caramelized, salty crust set against sweet vinegar peppers. The flavors set me on a path for this weekend, to adapt my own recipe for pork chops in cherry pepper sauce (above) for either the grill or my broiler, depending on weather and mood.",Pork Chops With Cherry Peppers With Linguine With Clams,2023-08-18T15:00:03+0000,article,Food,Letter,Cooking and Cookbooks;Content Type: Service
2170,Readers react to a guest essay saying prosecution may have “terrible consequences.” Also: Climate ruling; charging stations for E.V.s; public plazas. ,To the Editor: ,To Prosecute or Not to Prosecute Trump,2023-08-18T15:05:29+0000,article,Opinion,Letter,"Storming of the US Capitol (Jan, 2021);Goldsmith, Jack L;Trump, Donald J;Global Warming;Electric and Hybrid Vehicles;Europe"
2171,"As storms moved across the region on Friday morning, tornadoes were confirmed in Rhode Island and Massachusetts, the National Weather Service said. There were no immediate reports of injuries.","A line of severe thunderstorms moved across New England on Friday, spawning at least four tornadoes south of Boston and near Providence, R.I., and generating strong gusts that toppled trees and power lines, officials said.",Severe Storms Bring Tornadoes to New England,2023-08-18T15:14:08+0000,article,U.S.,News,Rain;Tornadoes;Weather;Floods;Urban Areas;Boston (Mass);New England States (US);Providence (RI);Rhode Island
2172,How to stay safe and comfortable on the road.,How to stay safe and comfortable on the road.,5 Cheap(ish) Things to Keep in Your Car,2023-08-18T15:19:54+0000,multimedia,Smarter Living,Interactive Feature,First Aid;Automobiles;Content Type: Service
2173,"Hear tracks by aespa, Guns N’ Roses, Cautious Clay and others.","Every Friday, pop critics for The New York Times weigh in on the week’s most notable new tracks. Just want the music? Listen to the Playlist on Spotify here (or find our profile: nytimes). Like what you hear? Let us know at theplaylist@nytimes.com and sign up for our Louder newsletter, a once-a-week blast of our pop music coverage, and The Amplifier, a twice-weekly guide to new and old songs.","Dolly Parton Reunites Two Beatles, and 12 More New Songs",2023-08-18T15:21:44+0000,article,Arts,News,"Pop and Rock Music;Rap and Hip-Hop;Jazz;Parton, Dolly;McCartney, Paul;Starr, Ringo;Mitchell, Joni;Guns N' Roses (Music Group);Gordon, Kyle (DJ Crazy Times);Trullinger, Audrey (Ms Biljana Electronica);Aespa (Music Group);Karol G (Singer);Cherry Glazerr (Music Group);Klein, Guillermo;Quavo (Rapper);Karpeh, Joshua (Cautious Clay);Lang, K D;Stevens, Sufjan;Ember (Music Group)"
2174,Here’s what to expect each day as the storm moves north.,All times are local.,What to Expect From Hurricane Hilary: Day-by-Day Forecast,2023-08-18T15:24:15+0000,article,U.S.,News,Hurricanes and Tropical Storms;Rain;Weather;Baja California (Mexico);California;Mexico;Southwestern States (US);Hurricane Hilary (2023)
2175,,,Our Best Corn Recipes,2023-08-18T15:31:39+0000,multimedia,,,
2176,Mr. Christie needled his higher-polling rivals while campaigning in their home state of Florida.,"If Gov. Ron DeSantis follows political consultants’ advice to defend former President Donald J. Trump during the first Republican presidential debate next week, then he should “get the hell out of the race,” former Gov. Chris Christie of New Jersey said on Friday, poking Mr. DeSantis from his home state of Florida.",Christie Says DeSantis Should Drop Out if He Defends Trump at Debate,2023-08-18T15:52:39+0000,article,U.S.,News,"Presidential Election of 2024;Christie, Christopher J;DeSantis, Ron;Trump, Donald J;Republican Party"
2177,"Reimagining the Broadway musical for audiences near Beirut meant new character names, choreography and lyrics.","As the orchestra began vamping for roughly a thousand festivalgoers at a 19th-century palace in a mountainous town in Lebanon, Selma Fehmi — the Velma Kelly character in a new Arabic version of the musical “Chicago” — started to croon lyrics to the tune of “All That Jazz.”",An Arabic Adaptation of ‘Chicago’ Razzle Dazzles Lebanon,2023-08-18T15:57:12+0000,article,Theater,News,"Theater;ARABIC LANGUAGE;Chicago (Play);ElKhouri, Roy;Concord Theatricals;Lebanon"
2178,"Avian species are “especially vulnerable,” scientists say.","The Maui wildfires are an ongoing human tragedy. At least 111 people have died, more than 1,000 people are unaccounted for, and many have been displaced from their homes.",What Wildfire Smoke Means for Birds,2023-08-18T16:01:39+0000,article,Science,News,internal-paywall-exempt;Birds;Wildfires;Air Pollution
2179,"The team and its heralded quarterback finished the 2022 season with a losing record and one of the most disorganized offenses in the N.F.L. Its new head coach has brought order, and an early controversy.","The Denver Broncos had just finished a training camp practice in 90-degree August weather under their new coach, Sean Payton, when the players marched into a final formation and lined up for a round of sprints that took them the width of the football field.","After a False Start, Sean Payton Aims to Reset the Denver Broncos",2023-08-18T16:02:51+0000,article,Sports,News,"Football;Coaches and Managers;Denver Broncos;National Football League;New York Jets;Hackett, Nathaniel (1979- );Payton, Sean;Wilson, Russell (1988- )"
2180,"A popular Ghanaian street food, kosua ne meko — eggs stuffed with tomato relish — is easy to make and fun to share, Yewande Komolafe writes.","Now that I’ve settled into the warm weather and its rituals, market runs and farm visits, ripening fruits crowd my kitchen counters, fresh greens burst from my crisper bin and tomatoes, chiles and lemongrass await, gifts from my little garden patch.",An Even Better Way to Eat Eggs,2023-08-18T16:10:20+0000,article,Food,News,Cooking and Cookbooks;Eggs;Pickles and Relishes;Ghana
2181,"New funding has helped the I.R.S. increase staffing, but the agency faces an uncertain future.","New funding has helped the I.R.S. increase staffing, but the agency faces an uncertain future.","The Big Number: 90,000",2023-08-18T16:14:19+0000,multimedia,Business Day,Interactive Feature,"Tax Evasion;United States Politics and Government;Labor and Jobs;Taxation;Hiring and Promotion;Internal Revenue Service;Werfel, Daniel I"
2182,The Women’s World Cup finalists showed how quickly title contenders can emerge. But believing the hard work in women’s soccer is over is a mistake.,"Not long after he had taken up his post as president of the Spanish soccer federation, Luis Rubiales called a meeting with the organization’s head of women’s soccer, Rafael Del Amo. Like his boss, Del Amo was new to his role, but Rubiales wanted to gauge his first impressions. He wanted to know what the Spanish women’s team needed in order to succeed.","For Spain and England, a Swift Rise Is Also a Warning",2023-08-18T16:48:02+0000,article,Sports,News,"Soccer;Women's World Cup (Soccer);Spain;England;Women and Girls;Discrimination;Barcelona (Soccer Team);Vilda, Jorge (1981- );Women's Super League (Soccer)"
2183,"The former president’s apparent decision to skip the first debate is a major affront both to the Republican National Committee and to Fox News, which is hosting the event.","Former President Donald J. Trump plans to upstage the first Republican primary debate on Wednesday by sitting for an online interview with the former Fox News host Tucker Carlson, according to multiple people briefed on the matter.",Trump Plans to Skip G.O.P. Debate for Interview With Tucker Carlson,2023-08-18T16:48:50+0000,article,U.S.,News,"Carlson, Tucker;Trump, Donald J;Debates (Political);Republican Party;Presidential Election of 2024;Republican National Committee;Fox News Channel;Television;News and News Media;United States Politics and Government"
2184,"In 1970, Mr. Buckley, the son of an oil tycoon and the brother of a leading force on the right, became the first third-party candidate elected to the U.S. Senate in 30 years.","James L. Buckley, a conservative recruit from Connecticut who invaded the New York strongholds of Democrats and liberal Republicans in 1970 and against the odds won a United States Senate seat on the Conservative Party line, died early Friday in Washington. He was 100. ","James L. Buckley, Conservative Senator in Liberal New York, Dies at 100",2023-08-18T16:55:02+0000,article,New York,Obituary (Obit),"Buckley, James L;Deaths (Obituaries);Conservatism (US Politics);Third-Party Politics (US);United States Politics and Government;Senate;Buckley, William F Jr;Conservative Party of New York State;Reagan, Ronald Wilson;New York State;Connecticut"
2185,"Jeanne Greenberg Rohatyn will return to her previous business and Dominique Lévy, Brett Gorvy and Amalia Dayan will continue under a new name.","Just two years after four prominent dealers announced with great fanfare a merger of their Upper East Side operations, the new gallery has come apart, with one prominent member deciding to go back to running her own operation.","LGDR, Superstar Art Quartet, Implodes After Just Two Years",2023-08-18T16:58:40+0000,article,Arts,News,"Art;LGDR (Manhattan, NY, Gallery);Gorvy, Brett;Levy, Dominique;Greenberg Rohatyn, Jeanne;Dayan, Amalia"
2186,"Including debut novels by Rasheed Newson and Andrea Abreu, Prince Shakur's award-winning memoir and more. ","Including debut novels by Rasheed Newson and Andrea Abreu, Prince Shakur's award-winning memoir and more. ",6 Paperbacks to Read This Week ,2023-08-18T17:19:26+0000,multimedia,Books,Interactive Feature,"Books and Literature;New York City;Eliot, Thomas Stearns;Writing and Writers"
2187,The right thing to do depends on whom you ask.,"TikTok’s algorithm shows you videos based on other videos you’ve interacted with. So this week, after I watched a video or two about the fires sweeping through Maui, my For You Page was nearly all content from creators in Hawaii.",Hawaii-Tok Wants Tourists to Stay Home,2023-08-18T17:22:08+0000,article,Style,News,"Social Media;Travel and Vacations;TikTok (ByteDance);Herzog, Werner"
2188,"An interview with Sean Paul. Also: how tourists can blend in with European locals, and why a new debate over beauty standards has ignited.",_____,The Weekender,2023-08-18T17:25:49+0000,article,Briefing,News,"Travel and Vacations;Beauty (Concept);Weight;Happiness;Italian Food (Cuisine);Exercise;Heat and Heat Waves;Wine Bars;Sean Paul (Rapper);Xuxa;Ricard, Matthieu;Vogue"
2189,"Inspired by the property’s famous former owner, the designer Frances Merrill infused a house in West Hollywood with nods to cinema history and midcentury diners.","By her own admission, the actor Anastasia Graff is a maximalist who loves “girlie things,” so it’s not altogether surprising that she wanted a periwinkle kitchen for her 1930s-era West Hollywood home. Still, such a bold choice could send some interior designers into a tailspin. “It’s rare,” admits Frances Merrill, who Graff enlisted to refurbish the 2,600-square-foot house, “that you have a client pushing you to be more colorful.” Since founding her firm, Reath Design, in 2009, she has become known for her elegant use of unexpected palettes and patterns. And so, “when she said purple,” Merrill continues, “I was like, ‘Hell yeah.’”",A Los Angeles Home That Channels the Magic of ‘Fantasia’,2023-08-18T17:45:00+0000,article,T Magazine,News,"Interior Design and Furnishings;Design;Stravinsky, Igor;West Hollywood (Calif);Walt Disney Company;Fantasia (Movie)"
2190,,,"‘Red, White & Royal Blue’ Is a Regal Romantic Comedy",2023-08-18T17:51:39+0000,multimedia,,,
2191,"The novelist discusses his career and his recent essay about cadavers in crime fiction, and the actor Richard E. Grant talks about his memoir and his love of “Alice’s Adventures in Wonderland.”","The novelist Amor Towles, whose best-selling books include “Rules of Civility,” “A Gentleman in Moscow” and “The Lincoln Highway,” contributed an essay to the Book Review recently in which he discussed the evolving role the cadaver has played in detective fiction and what it says about the genre’s writers and readers.",Amor Towles Sees Dead People,2023-08-18T17:55:09+0000,article,Books,News,Books and Literature
2192,"With a new album due in September, Chrissie Hynde’s band played a tiny club show in New York that inspired a spin through its catalog.","On Wednesday night, I was one of approximately 600 sardines crammed into Manhattan’s Bowery Ballroom for a very special concert. We were packed so tightly, I couldn’t move an inch; even clapping felt like a precarious use of my elbows. Did I mention it is August, in New York, and the humidity has been hovering around 75 percent for days? If this show were mediocre, or even just good, I might have lasted half the set at best. But there was no way I was leaving. Because we were there, in an impossibly small club, seeing the rock legends the Pretenders.",Get Close: 10 Gems From the Pretenders,2023-08-18T18:00:03+0000,article,Arts,News,"internal-sub-only-nl;Pop and Rock Music;Pretenders (Music Group);Hynde, Chrissie"
2193,"He won two Olympic gold medals for Australia, but the second was awarded after a disputed finish — one of the more freakish moments in sports history.","John Devitt, an Australian champion swimmer who was awarded a gold medal in the showcase race of the 1960 Rome Olympics even though he had a slower time than the runner-up, died on Thursday in Sydney. He was 86.","John Devitt, Champion Swimmer With a Tarnished Gold Medal, Dies at 86",2023-08-18T18:01:13+0000,article,Sports,Obituary (Obit),"Swimming;Deaths (Obituaries);Olympic Games (1956);OLYMPIC GAMES (1960);Devitt, John (1937-2023);Larson, Lance (1940- );International Swimming Hall of Fame;Australia"
2194,A recent study suggests a relationship between solar cycles and the atmosphere of the solar system’s eighth planet.,"Each planet of the solar system has its own look. Earth has aquamarine oceans. Jupiter has panchromatic tempests. Saturn has glimmering rings. And Neptune has ghostly clouds — at least, it used to. For the first time in three decades, the electric-blue orb is almost completely cloud-free, and astronomers are spooked.","Neptune’s Clouds Have Vanished, and Scientists Think They Know Why",2023-08-18T18:24:10+0000,article,Science,News,Neptune (Planet);Sun;Hubble Space Telescope;Space and Astronomy;Icarus (Journal)
2195,Can an intellectual on an anti-graft crusade win the presidency in a nation sliding toward authoritarianism? Guatemala is about to find out.,"Bernardo Arévalo had been enjoying a quiet and predictable life for nearly a decade with his family in Geneva, working on pro-democracy issues for a nonprofit. That placid existence ended after he returned to his homeland, Guatemala, and got drawn into politics.","In ‘Land of Sharks,’ Anticorruption Crusader is on Cusp of Presidency",2023-08-18T18:29:28+0000,article,World,News,"Guatemala;Arevalo, Bernardo (1958- );Elections;Politics and Government;Corruption (Institutional);Democracy (Theory and Philosophy);Content Type: Personal Profile;Torres, Sandra (1955- );Giammattei, Alejandro"
2196,The magazine’s Ethicist columnist on what to do when a toxic parent passes away.,"I am the adult child of an explosive, intolerant, narcissistic father, who found gratification in his harsh treatment of me throughout my childhood and adolescence. I was terrified by his beatings and constant bellowing. Over time, he settled into an easy contempt for me. Although I witnessed him abuse my siblings too, my father focused his abuse on me, his firstborn.",My Father Was Abusive. Should I Attend His Memorial Service?,2023-08-18T19:00:07+0000,article,Magazine,News,Ethics (Personal);internal-sub-only-nl;Funerals and Memorials;Child Abuse and Neglect;Families and Family Life;Children and Childhood;Parenting
2197,"A new study found that workers often don’t understand equity compensation, exposing them to exploitation.","You hear two stories about how private companies raise money to grow. One is that the regulations on them are too restrictive, depriving the nation of innovation and jobs. The other is that the regulations are too loose, harming naïve investors.",The Hidden Risk of Getting Paid in Stock Options,2023-08-18T19:00:08+0000,article,Opinion,Op-Ed,Stock Options and Purchase Plans;Wages and Salaries;Executive Compensation;Computers and the Internet;Start-ups;Entrepreneurship;Venture Capital;Capitalism (Theory and Philosophy);internal-sub-only-nl
2198,"The emergency order was issued late Friday as wildfires threatened Yellowknife, in the Northwest Territories, and Kelowna, in British Columbia.","The western Canadian province of British Columbia was under a state of emergency order early Saturday, hours after most residents of Yellowknife, a city farther north, had fled ahead of a deadline to evacuate because of a dangerous wildfire.",British Columbia Under State of Emergency as Wildfires Rage in Canada,2023-08-18T19:04:41+0000,article,World,News,Wildfires;Fires and Firefighters;News and News Media;Global Warming;Canadian Armed Forces;Canadian Broadcasting Corp;Facebook Inc;Meta Platforms Inc;British Columbia (Canada);Canada;Kelowna (British Columbia);Northwest Territories (Canada)
2199,"Indictments matter, but politics always gets the last word.","The multiplying indictments of Donald Trump, I argued a couple of weeks ago, are putting an end to all attempts to simply practice normal politics in 2024. For both his Republican primary opponents and eventually President Biden, the ongoing efforts to put a former president in prison will shape and warp and shadow every effort to make more prosaic political arguments against a Trump restoration.",When the Law Is Not a Trump Card,2023-08-18T19:08:53+0000,article,Opinion,Op-Ed,"Federal Criminal Case Against Trump (2020 Election Case);Georgia Criminal Case Against Trump (2020 Election);Federal Criminal Case Against Trump (Documents Case);New York State Criminal Case Against Trump (71543-23);Presidential Election of 2024;Courts and the Judiciary;Fourteenth Amendment (US Constitution);Constitution (US);Trump, Donald J;Polls and Public Opinion;United States Politics and Government;internal-sub-only-nl"
2200,"Michael Barzman, who had pleaded guilty to making false statements, avoided jail time for his role making forgeries that prosecutors said were displayed by the Orlando Museum of Art.","A Los Angeles man who pleaded guilty in April to making false statements to federal investigators about fake artworks that were marketed as works by Jean-Michel Basquiat was sentenced on Friday to probation and community service for his role in the scheme, prosecutors said.",Auctioneer Who Helped Create Fake Basquiats Gets Probation,2023-08-18T19:23:07+0000,article,Arts,News,"Barzman, Michael;Orlando Museum of Art;Art;Forgery;Los Angeles (Calif);Basquiat, Jean-Michel;De Groft, Aaron H;Frauds and Swindling"
2201,"In “The Great White Bard,” Farah Karim-Cooper maintains that close attention to race, and racism, will only deepen engagement with the playwright’s canon.",Was my relationship to Shakespeare and race in need of a reality check?,Giving Shakespeare the Tough Love He Deserves,2023-08-18T19:52:58+0000,article,Books,Review,"Books and Literature;Theater;Writing and Writers;Race and Ethnicity;Discrimination;Black People;Blacks;Shakespeare, William;Karim-Cooper, Farah;The Great White Bard: How to Love Shakespeare While Talking About Race (Book)"
2202,"In an interview with The New York Times, a civilian leader of the junta sounded a conciliatory tone. He also said Niger would not summon the Kremlin-backed Wagner mercenary group.",The top civilian official of the junta that seized power in the West African nation of Niger said in an interview on Friday that coup leaders had no intention of harming the deposed president or collaborating with the Kremlin-backed Wagner paramilitary group.,Junta Official in Niger Claims Captive President Will Not Be Harmed,2023-08-18T19:55:48+0000,article,World,News,"Coups D'Etat and Attempted Coups D'Etat;International Relations;Defense and Military Forces;Embargoes and Sanctions;Bazoum, Mohamed (1960- );Zeine, Ali Lamine;Niger;AFRICA;Wagner Group;France;Sahara Desert;Russia"
2203,"Did the Fed bring inflation down? If so, how?",What a difference a year makes.,"Wonking Out: Jerome Powell, Mind Controller?",2023-08-18T20:14:24+0000,article,Opinion,Op-Ed,International Trade and World Market;Economics (Theory and Philosophy);internal-sub-only-nl;Interest Rates;Labor and Jobs;Small Business;Inflation (Economics);Federal Reserve System
2204,"Irvin Cartagena, who sold the actor fentanyl-laced heroin in 2021, was sentenced to 10 years in prison after pleading guilty to narcotics charges.","A man who sold a fatal dose of fentanyl-laced heroin to Michael K. Williams, the actor who rose to fame for his portrayal of a stickup man named Omar Little on the HBO series “The Wire,” was sentenced on Friday to 10 years in prison.",Man Who Sold Michael K. Williams Drugs That Killed Him Is Sentenced,2023-08-18T20:14:49+0000,article,New York,News,"Williams, Michael Kenneth;Drug Abuse and Traffic;Heroin;Fentanyl;Deaths (Fatalities);Cartagena, Irvin;Macci, Carlos;Brooklyn (NYC)"
2205,"The last time a tropical storm came ashore in the state was in 1939. It capsized boats, cut power and phone service and destroyed homes along the coast.","Late on Sept. 25, 1939, a violent storm lashed Southern California, sinking boats, flooding mountain resorts and killing nearly 100 people. It was the last tropical cyclone to make landfall in the region.",Tropical Storms in California Are Rare. The Last to Make Landfall Killed Nearly 100.,2023-08-18T20:15:29+0000,article,U.S.,News,California;Hurricanes and Tropical Storms;Hurricane Hilary (2023);Los Angeles County (Calif);San Diego (Calif);Rain;Floods;Deaths (Fatalities)
2206,We’re asking educators and students how they are using new A.I. chatbots for teaching and coursework.,New chatbots powered by artificial intelligence upended public schools and universities across the United States last winter. Some colleges and districts raced to block student access to the A.I. tools over fears they could enable widespread cheating. ,Are You Using ChatGPT in Your School or University? We Want to Hear About It.,2023-08-18T20:26:37+0000,article,New York,News,ChatGPT;Education (K-12);Colleges and Universities;Teachers and School Employees;internal-reader-callout
2207,"The state’s flagship school will no longer teach world languages or creative writing — a sign, its president says, of the future at many public universities.","Christian Adams wants to be an immigration or labor lawyer, so he planned to major in Chinese studies at West Virginia University, with an emphasis on the Mandarin language.","Slashing Its Budget, West Virginia University Asks, What Is Essential?",2023-08-18T20:41:02+0000,article,U.S.,News,"Colleges and Universities;West Virginia University;Finances;Budgets and Budgeting;Tuition;Layoffs and Job Reductions;Humanities;Language and Languages;Gee, E Gordon;Morgantown (W Va)"
2208,His refusal to debate speaks to his staggering disregard for voters and their right to learn about the field.,It’s hard to think of a more childishly on-brand stunt than Donald Trump’s effort to sabotage the first Republican debate of the 2024 presidential race.,What Trump’s Debate Stunt Says to Republican Voters,2023-08-18T20:47:44+0000,article,Opinion,Editorial,"Presidential Election of 2024;Debates (Political);News and News Media;Television;Fox News Channel;Republican Party;Trump, Donald J;Carlson, Tucker;United States Politics and Government"
2209,"As the Republican presidential candidates campaign under the shadow of a front-runner facing dozens of felony charges, The New York Times examined their stances on eight key issues.","As the Republican presidential candidates campaign under the shadow of a front-runner facing dozens of felony charges, The New York Times examined their stances on eight key issues.",Where the Republican Presidential Candidates Stand on the Issues,2023-08-18T21:01:30+0000,multimedia,U.S.,Interactive Feature,vis-video
2210,"As the Republican presidential candidates campaign under the shadow of a front-runner facing dozens of felony charges, The New York Times examined their stances on eight key issues.","As the Republican presidential candidates campaign under the shadow of a front-runner facing dozens of felony charges, The New York Times examined their stances on eight key issues.",Republican Presidential Candidates on Immigration,2023-08-18T21:02:35+0000,multimedia,U.S.,Interactive Feature,
2211,"As the Republican presidential candidates campaign under the shadow of a front-runner facing dozens of felony charges, The New York Times examined their stances on eight key issues.","As the Republican presidential candidates campaign under the shadow of a front-runner facing dozens of felony charges, The New York Times examined their stances on eight key issues.",Republican Presidential Candidates on the Economy and Inflation,2023-08-18T21:02:56+0000,multimedia,U.S.,Interactive Feature,
2212,The thaw highlights how willing Korean officials appear to be to resolve or downplay traditional conflicts in order to address increasingly urgent security issues in the region.,President Biden hosted the leaders of Japan and South Korea less than two years after relations between the two Asian nations hit a low point and despite entrenched anger in Korea over Japan’s decades-long occupation of the peninsula.,Biden Welcomes South Korea’s Efforts to Warm Relations With Japan,2023-08-18T21:03:08+0000,article,U.S.,News,"International Relations;Colonization;Japan;South Korea;United States International Relations;Biden, Joseph R Jr;Moon Jae-in;Yoon Suk-yeol"
2213,"As the Republican presidential candidates campaign under the shadow of a front-runner facing dozens of felony charges, The New York Times examined their stances on eight key issues.","As the Republican presidential candidates campaign under the shadow of a front-runner facing dozens of felony charges, The New York Times examined their stances on eight key issues.",Republican Presidential Candidates on Climate,2023-08-18T21:03:13+0000,multimedia,U.S.,Interactive Feature,
2214,"As the Republican presidential candidates campaign under the shadow of a front-runner facing dozens of felony charges, The New York Times examined their stances on eight key issues.","As the Republican presidential candidates campaign under the shadow of a front-runner facing dozens of felony charges, The New York Times examined their stances on eight key issues.",Republican Presidential Candidates on the Trump Investigations,2023-08-18T21:03:27+0000,multimedia,U.S.,Interactive Feature,
2215,"As the Republican presidential candidates campaign under the shadow of a front-runner facing dozens of felony charges, The New York Times examined their stances on eight key issues.","As the Republican presidential candidates campaign under the shadow of a front-runner facing dozens of felony charges, The New York Times examined their stances on eight key issues.",Republican Presidential Candidates on China,2023-08-18T21:03:43+0000,multimedia,U.S.,Interactive Feature,
2216,"As the Republican presidential candidates campaign under the shadow of a front-runner facing dozens of felony charges, The New York Times examined their stances on eight key issues.","As the Republican presidential candidates campaign under the shadow of a front-runner facing dozens of felony charges, The New York Times examined their stances on eight key issues.",Republican Presidential Candidates on Ukraine,2023-08-18T21:04:01+0000,multimedia,U.S.,Interactive Feature,
